CVE,Severity,Year,Month,Patches,Affected Versions,cwe,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_huawei
CVE-2021-1958,Medium,2021,10,Android Security Bulletins,,CWE-362,"A race condition in fastrpc kernel driver for dynamic process creation can lead to use after free scenario in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Mobile, Snapdragon Wearables",,2021-09-09T08:15:24.670,2022-06-28T14:11:45.273,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,6.4,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2021-10-01
CVE-2021-1961,Medium,2021,10,Android Security Bulletins,,CWE-120,"Possible buffer overflow due to lack of offset length check while updating the buffer value in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-09-09T08:15:25.650,2021-09-22T13:35:14.123,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2021-10-01
CVE-2021-0941,Medium,2021,11,Android Security Bulletins,,CWE-125,"In bpf_skb_change_head of filter.c, there is a possible out of bounds read due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-154177719References: Upstream kernel",,2021-10-25T14:15:09.883,2021-10-26T14:29:23.417,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Read,2021-11-01
CVE-2021-0941,Medium,2021,11,Android Security Bulletins,,CWE-416,"In bpf_skb_change_head of filter.c, there is a possible out of bounds read due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-154177719References: Upstream kernel",,2021-10-25T14:15:09.883,2021-10-26T14:29:23.417,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Use After Free,2021-11-01
CVE-2021-31916,Medium,2021,11,Android Security Bulletins,,CWE-787,An out-of-bounds (OOB) memory write flaw was found in list_devices in drivers/md/dm-ioctl.c in the Multi-device driver module in the Linux kernel before 5.12. A bound check failure allows an attacker with special user (CAP_SYS_ADMIN) privilege to gain access to out-of-bounds memory leading to a system crash or a leak of internal kernel information. The highest threat from this vulnerability is to system availability.,5.12,2021-05-06T17:15:08.143,2022-01-01T17:51:19.507,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2021-11-01
CVE-2021-1966,Medium,2021,11,Android Security Bulletins,,CWE-120,"Possible buffer overflow due to lack of length check of source and destination buffer before copying in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music",,2021-10-20T07:15:07.723,2021-10-26T18:01:17.850,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2021-11-01
CVE-2021-0936,Medium,2021,11,Android Security Bulletins,,CWE-416,"In acc_read of f_accessory.c, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-173789633References: Upstream kernel",,2021-10-25T14:15:09.717,2021-10-26T16:54:39.777,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2021-11-01
CVE-2021-1969,Medium,2021,11,Android Security Bulletins,,CWE-20,"Improper validation of kernel buffer address while copying information back to user buffer can lead to kernel memory information exposure to user space in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-10-20T07:15:07.907,2023-06-12T07:15:33.443,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Improper Input Validation,2021-11-01
CVE-2021-0935,Medium,2021,11,Android Security Bulletins,,CWE-416,"In ip6_xmit of ip6_output.c, there is a possible out of bounds write due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-168607263References: Upstream kernel",,2021-10-25T14:15:09.673,2021-10-26T16:48:54.723,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Use After Free,2021-11-01
CVE-2021-0935,Medium,2021,11,Android Security Bulletins,,CWE-787,"In ip6_xmit of ip6_output.c, there is a possible out of bounds write due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-168607263References: Upstream kernel",,2021-10-25T14:15:09.673,2021-10-26T16:48:54.723,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2021-11-01
CVE-2021-1967,Medium,2021,11,Android Security Bulletins,,CWE-787,"Possible stack buffer overflow due to lack of check on the maximum number of post NAN discovery attributes while processing a NAN Match event in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-10-20T07:15:07.787,2021-10-26T18:03:28.363,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,LOW,LOW,5.3,MEDIUM,Out-of-bounds Write,2021-11-01
CVE-2019-25045,Medium,2021,11,Android Security Bulletins,,CWE-416,"An issue was discovered in the Linux kernel before 5.0.19. The XFRM subsystem has a use-after-free, related to an xfrm_state_fini panic, aka CID-dbb2483b2a46.",5.0.19,2021-06-07T20:15:07.800,2022-04-29T17:31:52.173,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2021-11-01
CVE-2021-30265,Medium,2021,12,Android Security Bulletins,,CWE-787,"Possible memory corruption due to improper validation of memory address while processing user-space IOCTL for clearing Filter and Route statistics in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-11-12T07:15:07.637,2021-11-16T15:49:49.327,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2021-12-01
CVE-2021-30263,Medium,2021,12,Android Security Bulletins,,CWE-416,"Possible race condition can occur due to lack of synchronization mechanism when On-Device Logging node open twice concurrently in Snapdragon Compute, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music",,2021-11-12T07:15:07.527,2021-11-16T15:47:30.273,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2021-12-01
CVE-2018-25015,Medium,2021,12,Android Security Bulletins,,CWE-416,"An issue was discovered in the Linux kernel before 4.14.16. There is a use-after-free in net/sctp/socket.c for a held lock after a peel off, aka CID-a0ff660058b8.",4.14.16,2021-06-07T20:15:07.757,2021-12-01T20:15:11.483,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2021-12-01
CVE-2021-0976,Medium,2022,1,Android Security Bulletins,,CWE-125,"In toBARK of floor0.c, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-199680600",Android-12,2021-12-15T19:15:12.273,2021-12-17T17:56:51.643,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Out-of-bounds Read,2022-01-01
CVE-2021-0992,Medium,2022,1,Android Security Bulletins,,CWE-1021,"In onCreate of PaymentDefaultDialog.java, there is a possible way to change a default payment app without user consent due to tapjack overlay. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-180104327",Android-12,2021-12-15T19:15:12.857,2022-07-12T17:42:04.277,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,NONE,LOW,NONE,3.3,LOW,Improper Restriction of Rendered UI Layers or Frames,2022-01-01
CVE-2021-0998,Medium,2022,1,Android Security Bulletins,,CWE-125,"In 'ih264e_find_bskip_params()' of ih264e_me.c, there is a possible out of bounds read due to a heap buffer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-193442575",Android-12,2021-12-15T19:15:13.103,2021-12-17T19:35:51.897,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2022-01-01
CVE-2021-1007,Medium,2022,1,Android Security Bulletins,,CWE-125,"In btu_hcif_process_event of btu_hcif.cc, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-167759047",Android-12,2021-12-15T19:15:13.460,2021-12-20T13:39:40.423,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2022-01-01
CVE-2021-1009,Medium,2022,1,Android Security Bulletins,,CWE-203,"In setApplicationCategoryHint of PackageManagerService.java, there is a possible way to determine whether an app is installed, without query permissions, due to side channel information disclosure. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-189858128",Android-12,2021-12-15T19:15:13.540,2021-12-20T14:47:15.633,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Observable Discrepancy,2022-01-01
CVE-2021-1010,Medium,2022,1,Android Security Bulletins,,CWE-862,"In getSigningKeySet of PackageManagerService.java, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-189857801",Android-12,2021-12-15T19:15:13.577,2022-07-12T17:42:04.277,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Missing Authorization,2022-01-01
CVE-2021-1011,Medium,2022,1,Android Security Bulletins,,CWE-862,"In setPackageStoppedState of PackageManagerService.java, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-188219307",Android-12,2021-12-15T19:15:13.617,2022-07-12T17:42:04.277,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Missing Authorization,2022-01-01
CVE-2021-1012,Medium,2022,1,Android Security Bulletins,,CWE-203,"In onResume of NotificationAccessDetails.java, there is a possible way to determine whether an app is installed, without query permissions, due to side channel information disclosure. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-195412179",Android-12,2021-12-15T19:15:13.657,2021-12-20T14:25:26.460,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Observable Discrepancy,2022-01-01
CVE-2021-1022,Medium,2022,1,Android Security Bulletins,,CWE-476,"In btif_in_hf_client_generic_evt of btif_hf_client.cc, there is a possible Bluetooth service crash due to a missing null check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-180420059",Android-12,2021-12-15T19:15:14.057,2021-12-17T19:07:33.600,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,NULL Pointer Dereference,2022-01-01
CVE-2021-1024,Medium,2022,1,Android Security Bulletins,,NVD-CWE-Other,"In onEventReceived of EventResultPersister.java, there is a possible intent redirection due to a confused deputy. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12Android ID: A-191283525",Android-12,2021-12-15T19:15:14.137,2021-12-17T18:42:07.857,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,,2022-01-01
CVE-2020-25668,Medium,2022,1,Android Security Bulletins,,CWE-662,A flaw was found in Linux Kernel because access to the global variable fg_console is not properly synchronized leading to a use after free in con_font_op.,,2021-05-26T12:15:15.687,2023-11-07T03:20:20.897,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Improper Synchronization,2022-01-01
CVE-2020-25668,Medium,2022,1,Android Security Bulletins,,CWE-362,A flaw was found in Linux Kernel because access to the global variable fg_console is not properly synchronized leading to a use after free in con_font_op.,,2021-05-26T12:15:15.687,2023-11-07T03:20:20.897,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-01-01
CVE-2021-39636,Medium,2022,1,Android Security Bulletins,,CWE-665,"In do_ipt_get_ctl and do_ipt_set_ctl of ip_tables.c, there is a possible way to leak kernel information due to uninitialized data. This could lead to local information disclosure with system execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-120612905References: Upstream kernel",,2021-12-15T19:15:15.017,2022-07-12T17:42:04.277,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Improper Initialization,2022-01-01
CVE-2021-39648,Medium,2022,1,Android Security Bulletins,,CWE-362,"In gadget_dev_desc_UDC_show of configfs.c, there is a possible disclosure of kernel heap memory due to a race condition. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-160822094References: Upstream kernel",,2021-12-15T19:15:15.490,2022-07-12T17:42:04.277,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,NONE,NONE,4.1,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-01-01
CVE-2021-39656,Medium,2022,1,Android Security Bulletins,,CWE-416,"In __configfs_open_file of file.c, there is a possible use-after-free due to improper locking. This could lead to local escalation of privilege in the kernel with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-174049066References: Upstream kernel",,2021-12-15T19:15:15.787,2021-12-20T22:16:25.770,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Use After Free,2022-01-01
CVE-2021-39656,Medium,2022,1,Android Security Bulletins,,CWE-667,"In __configfs_open_file of file.c, there is a possible use-after-free due to improper locking. This could lead to local escalation of privilege in the kernel with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-174049066References: Upstream kernel",,2021-12-15T19:15:15.787,2021-12-20T22:16:25.770,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Improper Locking,2022-01-01
CVE-2021-23134,Medium,2022,1,Android Security Bulletins,,CWE-416,"Use After Free vulnerability in nfc sockets in the Linux Kernel before 5.12.4 allows local attackers to elevate their privileges. In typical configurations, the issue can only be triggered by a privileged local user with the CAP_NET_RAW capability.",5.12.4,2021-05-12T23:15:07.707,2023-11-07T03:30:47.410,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2022-01-01
CVE-2021-30313,Medium,2022,2,Android Security Bulletins,,CWE-362,"Use after free condition can occur in wired connectivity due to a race condition while creating and deleting folders in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2022-01-13T12:15:08.453,2023-04-19T17:10:55.030,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,6.4,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-02-01
