CVE,Year,Month,Patches,Affected Versions,Date_huawei,ID_asb,year_asb,month_asb,spl_type_asb,date_asb,bug_asb,link_asb,Type_asb,Severity,vul_true_asb,component_asb,devices_asb,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_asb
CVE-2023-21282,2023,9,Android Security Bulletins,,2023-09-01,2481,2023,08,8/1/23,,,,,,,Media Codecs,,"In TRANSPOSER_SETTINGS of lpp_tran.h, there is a possible out of bounds write due to an incorrect bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.

",,2023-08-14T22:15:13.347,2023-08-21T16:40:21.370,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2023-08-01
CVE-2023-21273,2023,9,Android Security Bulletins,,2023-09-01,2468,2023,08,8/1/23,,A-272783039,"https://android.googlesource.com/platform/packages/modules/Bluetooth/+/1e27ef69755a0735278a1c6af130c71a92b94e3f"" rel=""noreferrer",RCE,Critical,"11, 12, 12L, 13",,,"In SDP_AddAttribute of sdp_db.cc, there is a possible out of bounds write due to an incorrect bounds check. This could lead to remote (proximal/adjacent) code execution with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T22:15:12.753,2023-08-18T19:44:13.167,CWE-787,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2023-08-01
CVE-2023-21287,2023,9,Android Security Bulletins,,2023-09-01,2451,2023,08,8/1/23,,A-278221085,"https://android.googlesource.com/platform/external/freetype/+/a79e80a25874dacaa266906a9048f13d4bac41c6"" rel=""noreferrer",RCE,High,"11, 12, 12L, 13",,,"In multiple locations, there is a possible code execution due to type confusion. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T22:15:13.663,2023-08-21T18:17:43.900,CWE-843,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Access of Resource Using Incompatible Type ('Type Confusion'),2023-08-01
CVE-2023-21267,2023,9,Android Security Bulletins,,2023-09-01,178,2024,04,4/1/24,,A-218495634,"https://android.googlesource.com/platform/frameworks/base/+/cecddcd865f72d76f7aacb1cf4479365847299f9"" rel=""noreferrer,https://android.googlesource.com/platform/frameworks/base/+/cb7e9c7549a2a076ec00db15e3da0d21b31b0b1c"" rel=""noreferrer,https://android.googlesource.com/platform/frameworks/base/+/e205cd30e91d8eeadf562140c34c306ebf7d6394"" rel=""noreferrer",ID,High,"12, 12L, 13, 14",,,"In multiple functions of KeyguardViewMediator.java, there is a possible way to bypass lockdown mode with screen pinning due to a logic error in the code. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-08-14T21:15:12.243,2024-05-07T21:15:07.873,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2024-04-01
CVE-2023-21267,2024,1,Android Security Bulletins,,2024-01-01,178,2024,04,4/1/24,,A-218495634,"https://android.googlesource.com/platform/frameworks/base/+/cecddcd865f72d76f7aacb1cf4479365847299f9"" rel=""noreferrer,https://android.googlesource.com/platform/frameworks/base/+/cb7e9c7549a2a076ec00db15e3da0d21b31b0b1c"" rel=""noreferrer,https://android.googlesource.com/platform/frameworks/base/+/e205cd30e91d8eeadf562140c34c306ebf7d6394"" rel=""noreferrer",ID,High,"12, 12L, 13, 14",,,"In multiple functions of KeyguardViewMediator.java, there is a possible way to bypass lockdown mode with screen pinning due to a logic error in the code. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-08-14T21:15:12.243,2024-05-07T21:15:07.873,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2024-04-01
CVE-2023-21267,2024,5,Android Security Bulletins,,2024-05-01,178,2024,04,4/1/24,,A-218495634,"https://android.googlesource.com/platform/frameworks/base/+/cecddcd865f72d76f7aacb1cf4479365847299f9"" rel=""noreferrer,https://android.googlesource.com/platform/frameworks/base/+/cb7e9c7549a2a076ec00db15e3da0d21b31b0b1c"" rel=""noreferrer,https://android.googlesource.com/platform/frameworks/base/+/e205cd30e91d8eeadf562140c34c306ebf7d6394"" rel=""noreferrer",ID,High,"12, 12L, 13, 14",,,"In multiple functions of KeyguardViewMediator.java, there is a possible way to bypass lockdown mode with screen pinning due to a logic error in the code. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-08-14T21:15:12.243,2024-05-07T21:15:07.873,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2024-04-01
CVE-2023-21285,2023,9,Android Security Bulletins,,2023-09-01,2478,2023,08,8/1/23,,A-271851153,"https://android.googlesource.com/platform/frameworks/base/+/0c3b7ec3377e7fb645ec366be3be96bb1a252ca1"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In setMetadata of MediaSessionRecord.java, there is a possible way to view another user's images due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T22:15:13.537,2023-08-21T16:34:52.097,NVD-CWE-Other,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2023-08-01
CVE-2023-21286,2023,9,Android Security Bulletins,,2023-09-01,2457,2023,08,8/1/23,,A-277740082,"https://android.googlesource.com/platform/frameworks/base/+/a65429742caf05205ea7f1c2fdd1119ca652b810"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In visitUris of RemoteViews.java, there is a possible way to reveal images across users due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T22:15:13.603,2023-08-21T18:16:14.343,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-08-01
CVE-2023-21288,2023,9,Android Security Bulletins,,2023-09-01,2462,2023,08,8/1/23,,A-276294099,"https://android.googlesource.com/platform/frameworks/base/+/726247f4f53e8cc0746175265652fa415a123c0c"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In visitUris of Notification.java, there is a possible way to reveal images across users due to a missing permission check. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T22:15:13.727,2023-08-21T18:35:46.220,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Missing Authorization,2023-08-01
CVE-2023-21292,2023,9,Android Security Bulletins,,2023-09-01,2464,2023,08,8/1/23,,A-236688380,"https://android.googlesource.com/platform/frameworks/base/+/d10b27e539f7bc91c2360d429b9d05f05274670d"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In openContentUri of ActivityManagerService.java, there is a possible way for a third party app to obtain restricted files due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T22:15:13.927,2023-08-21T18:50:48.783,NVD-CWE-Other,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2023-08-01
CVE-2023-21283,2023,9,Android Security Bulletins,,2023-09-01,2461,2023,08,8/1/23,,A-280797684,"https://android.googlesource.com/platform/packages/services/Telecomm/+/9b41a963f352fdb3da1da8c633d45280badfcb24"" rel=""noreferrer,https://android.googlesource.com/platform/frameworks/base/+/e17fd149c0a2bf6cce56ebfae3fa5364fead22cc"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In multiple functions of StatusHints.java, there is a possible way to reveal images across users due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.

",,2023-08-14T22:15:13.407,2023-08-21T16:39:50.113,NVD-CWE-Other,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,,2023-08-01
CVE-2023-21272,2023,9,Android Security Bulletins,,2023-09-01,2454,2023,08,8/1/23,,A-227471459,"https://android.googlesource.com/platform/frameworks/base/+/dcc1fb8e8be12324e1a8277023955d9f92cd5626"" rel=""noreferrer",EoP,High,"11, 12, 12L",,,"In readFrom of Uri.java, there is a possible bad URI permission grant due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T22:15:12.677,2023-08-18T19:56:45.393,CWE-20,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Input Validation,2023-08-01
CVE-2023-21275,2023,9,Android Security Bulletins,,2023-09-01,2475,2023,08,8/1/23,,A-278691965,"https://android.googlesource.com/platform/packages/apps/ManagedProvisioning/+/8277a2a946e617a7ea65056e4cedeb1fecf3a5f5"" rel=""noreferrer",EoP,High,"12, 12L, 13",,,"In decideCancelProvisioningDialog of AdminIntegratedFlowPrepareActivity.java, there is a possible way to bypass factory reset protections due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T22:15:12.897,2023-08-21T16:42:30.400,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-08-01
CVE-2023-21268,2023,9,Android Security Bulletins,,2023-09-01,2479,2023,08,8/1/23,,A-264880895,"https://android.googlesource.com/platform/packages/providers/TelephonyProvider/+/ca4c9a19635119d95900793e7a41b820cd1d94d9"" rel=""noreferrer",DoS,High,"11, 12, 12L, 13",,,"In update of MmsProvider.java, there is a possible way to change directory permissions due to a path traversal error. This could lead to local denial of service of SIM recognition with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T21:15:12.407,2023-11-15T02:55:56.537,CWE-22,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2023-08-01
CVE-2023-21290,2023,9,Android Security Bulletins,,2023-09-01,2480,2023,08,8/1/23,,A-264880689,"https://android.googlesource.com/platform/packages/providers/TelephonyProvider/+/ca4c9a19635119d95900793e7a41b820cd1d94d9"" rel=""noreferrer",DoS,High,"11, 12, 12L, 13",,,"In update of MmsProvider.java, there is a possible way to bypass file permission checks due to a race condition. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T22:15:13.853,2023-08-21T18:49:23.763,CWE-362,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2023-08-01
CVE-2023-21265,2023,9,Android Security Bulletins,,2023-09-01,2450,2023,08,8/1/23,,A-262521447,"https://android.googlesource.com/platform/system/ca-certificates/+/6065b4a4c7da9cc9ee01c2f6389575647d2724c4"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In multiple locations, there are root CA certificates which need to be disabled. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.

",,2023-08-14T21:15:12.067,2023-08-24T15:09:04.043,CWE-295,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Improper Certificate Validation,2023-08-01
CVE-2023-35658,2023,10,Android Security Bulletins,,2023-10-01,2128,2023,09,9/1/23,,A-274617156,"https://android.googlesource.com/platform/packages/modules/Bluetooth/+/d03a3020de69143b1fe8129d75e55f14951dd192"" rel=""noreferrer",RCE,Critical,"11, 12, 12L, 13",,,"In gatt_process_prep_write_rsp of gatt_cl.cc, there is a possible privilege escalation due to a use after free. This could lead to remote (proximal/adjacent) code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-09-11T21:15:41.660,2023-09-14T02:18:53.670,CWE-416,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Use After Free,2023-09-01
CVE-2023-35673,2023,10,Android Security Bulletins,,2023-10-01,2129,2023,09,9/1/23,,A-273966636,"https://android.googlesource.com/platform/packages/modules/Bluetooth/+/8770c07c102c7fdc74626dc717acc8f6dd1c92cc"" rel=""noreferrer",RCE,Critical,"11, 12, 12L, 13",,,"In build_read_multi_rsp of gatt_sr.cc, there is a possible out of bounds write due to an integer overflow. This could lead to remote (proximal/adjacent) code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-09-11T21:15:42.137,2023-09-14T01:30:16.627,CWE-190,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Integer Overflow or Wraparound,2023-09-01
CVE-2023-35679,2023,10,Android Security Bulletins,,2023-10-01,2127,2023,09,9/1/23,,A-245137718,"https://android.googlesource.com/platform/frameworks/av/+/ea6131efa76a0b2a12724ffd157909e2c6fb4036"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In MtpPropertyValue of MtpProperty.h, there is a possible out of bounds read due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.",,2023-09-11T21:15:42.427,2023-09-13T17:39:43.833,CWE-125,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2023-09-01
CVE-2023-35687,2023,10,Android Security Bulletins,,2023-10-01,2125,2023,09,9/1/23,,A-245135112,"https://android.googlesource.com/platform/frameworks/av/+/ea6131efa76a0b2a12724ffd157909e2c6fb4036"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In MtpPropertyValue of MtpProperty.h, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-09-11T21:15:42.773,2023-09-14T02:03:49.147,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-09-01
CVE-2023-35669,2023,10,Android Security Bulletins,,2023-10-01,2122,2023,09,9/1/23,,A-265798288,"https://android.googlesource.com/platform/frameworks/base/+/f810d81839af38ee121c446105ca67cb12992fc6"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In checkKeyIntentParceledCorrectly of AccountManagerService.java, there is a possible way to control other running activities due to unsafe deserialization. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-09-11T21:15:41.960,2023-09-14T01:44:54.843,CWE-502,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Deserialization of Untrusted Data,2023-09-01
CVE-2023-35667,2023,10,Android Security Bulletins,,2023-10-01,2133,2023,09,9/1/23,,A-282932362,"https://android.googlesource.com/platform/packages/apps/Settings/+/d8355ac47e068ad20c6a7b1602e72f0585ec0085"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In updateList of NotificationAccessSettings.java, there is a possible way to hide approved notification listeners in the settings due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-09-11T21:15:41.903,2023-09-14T01:46:29.760,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-09-01
CVE-2023-35677,2023,10,Android Security Bulletins,,2023-10-01,2141,2023,09,9/1/23,,A-280793427,"https://android.googlesource.com/platform/packages/apps/Settings/+/846180c19f68f6fb1b0653356401d3235fef846e"" rel=""noreferrer",DoS,High,"11, 12, 12L, 13",,,"In onCreate of DeviceAdminAdd.java, there is a possible way to forcibly add a device admin due to a missing permission check. This could lead to local denial of service (factory reset or continuous locking) with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-09-11T21:15:42.367,2023-09-13T17:39:58.473,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,,2023-09-01
CVE-2023-35666,2023,10,Android Security Bulletins,,2023-10-01,2132,2023,09,9/1/23,,A-269253349,"https://android.googlesource.com/platform/packages/modules/Bluetooth/+/b7ea57f620436c83a9766f928437ddadaa232e3a"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In bta_av_rc_msg of bta_av_act.cc, there is a possible use after free due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-09-11T21:15:41.847,2023-09-14T01:51:25.017,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-09-01
CVE-2023-35684,2023,10,Android Security Bulletins,,2023-10-01,2136,2023,09,9/1/23,,A-280633699,"https://android.googlesource.com/platform/packages/modules/Bluetooth/+/668bbca29797728004d88db4c9b69102f3939008"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In avdt_msg_asmbl of avdt_msg.cc, there is a possible out of bounds write due to an integer overflow. This could lead to paired device escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-09-11T21:15:42.717,2023-09-14T02:02:15.467,CWE-787,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2023-09-01
CVE-2023-28584,2023,10,Android Security Bulletins,,2023-10-01,2144,2023,09,9/5/23,,"A-285903061,,QC-CR#3390251","https://git.codelinaro.org/clo/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/-/commit/ec26716ab4e8fca324bb46b982fe361c94d06cd3"" rel=""noreferrer",,High,,WLAN,,Transient DOS in WLAN Host when a mobile station receives invalid channel in CSA IE while doing channel switch announcement (CSA).,,2023-09-05T07:15:14.323,2024-04-12T17:17:12.277,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,,2023-09-01
CVE-2023-28584,2023,10,Android Security Bulletins,,2023-10-01,2144,2023,09,9/5/23,,"A-285903061,,QC-CR#3390251","https://git.codelinaro.org/clo/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/-/commit/ec26716ab4e8fca324bb46b982fe361c94d06cd3"" rel=""noreferrer",,High,,WLAN,,Transient DOS in WLAN Host when a mobile station receives invalid channel in CSA IE while doing channel switch announcement (CSA).,,2023-09-05T07:15:14.323,2024-04-12T17:17:12.277,CWE-285,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Improper Authorization,2023-09-01
CVE-2023-28584,2023,10,Android Security Bulletins,,2023-10-01,2144,2023,09,9/5/23,,"A-285903061,,QC-CR#3390251","https://git.codelinaro.org/clo/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/-/commit/ec26716ab4e8fca324bb46b982fe361c94d06cd3"" rel=""noreferrer",,High,,WLAN,,Transient DOS in WLAN Host when a mobile station receives invalid channel in CSA IE while doing channel switch announcement (CSA).,,2023-09-05T07:15:14.323,2024-04-12T17:17:12.277,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,,2023-09-01
