CVE,Severity,Year,Month,Patches,Affected Versions,cwe,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity
CVE-2023-33114,High,2024,2,Android Security Bulletins,,CWE-416,"Memory corruption while running NPU, when NETWORK_UNLOAD and (NETWORK_UNLOAD or NETWORK_EXECUTE_V2) commands are submitted at the same time.",None,2024-01-02T06:15:12.197,2024-04-12T16:15:30.083,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33114,High,2024,2,Android Security Bulletins,,CWE-416,"Memory corruption while running NPU, when NETWORK_UNLOAD and (NETWORK_UNLOAD or NETWORK_EXECUTE_V2) commands are submitted at the same time.",None,2024-01-02T06:15:12.197,2024-04-12T16:15:30.083,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-40079,High,2024,2,Android Security Bulletins,,NVD-CWE-noinfo,"In injectSendIntentSender of ShortcutService.java, there is a possible background activity launch due to a permissions bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:23.857,2024-02-15T20:53:24.200,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-40075,High,2024,2,Android Security Bulletins,,NVD-CWE-noinfo,"In forceReplaceShortcutInner of ShortcutPackage.java, there is a possible way to register unlimited packages due to a missing bounds check. This could lead to local denial of service which results in a boot loop with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:23.660,2024-02-02T16:29:25.807,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM
CVE-2023-45777,High,2024,2,Android Security Bulletins,,NVD-CWE-noinfo,"In checkKeyIntentParceledCorrectly of AccountManagerService.java, there is a possible way to launch arbitrary activities using system privileges due to Parcel Mismatch. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:26.623,2024-02-02T03:14:19.097,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-45780,High,2024,2,Android Security Bulletins,,NVD-CWE-noinfo,"In Print Service, there is a possible background activity launch due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.",None,2023-10-30T18:15:10.070,2023-11-07T00:39:35.803,cvssMetricV31,LOCAL,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH,7.3,HIGH
CVE-2023-35674,High,2024,2,Android Security Bulletins,,NVD-CWE-noinfo,"In onCreate of WindowState.java, there is a possible way to launch a background activity due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-09-11T21:15:42.193,2023-09-14T01:28:46.143,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-28575,Medium,2024,2,Android Security Bulletins,,CWE-843,The cam_get_device_priv function does not check the type of handle being returned (device/session/link). This would lead to invalid type usage if a wrong handle is passed to it.,None,2023-08-08T10:15:14.537,2024-04-12T17:17:11.323,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-28575,Medium,2024,2,Android Security Bulletins,,CWE-823,The cam_get_device_priv function does not check the type of handle being returned (device/session/link). This would lead to invalid type usage if a wrong handle is passed to it.,None,2023-08-08T10:15:14.537,2024-04-12T17:17:11.323,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21183,Medium,2024,2,Android Security Bulletins,,NVD-CWE-noinfo,"In ForegroundUtils of ForegroundUtils.java, there is a possible way to read NFC tag data while the app is still in the background due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-13Android ID: A-235863754",Android-13,2023-06-28T18:15:14.907,2023-07-06T01:03:37.963,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21353,Medium,2024,2,Android Security Bulletins,,CWE-125,"In NFA, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:51.410,2023-11-04T03:22:00.393,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH
CVE-2022-20563,Medium,2024,2,Android Security Bulletins,,CWE-125,"In TBD of ufdt_convert, there is a possible out of bounds read due to memory corruption. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-242067561References: N/A",None,2022-12-16T16:15:19.337,2022-12-20T21:46:36.543,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM
CVE-2022-20580,Medium,2024,2,Android Security Bulletins,,CWE-787,"In ufdt_do_one_fixup of ufdt_overlay.c, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-243629453References: N/A",None,2022-12-16T16:15:20.073,2022-12-21T15:51:17.390,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM
CVE-2023-20950,Medium,2024,2,Android Security Bulletins,,CWE-863,"In AlarmManagerActivity of AlarmManagerActivity.java, there is a possible way to bypass background activity launch restrictions via a pendingIntent. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12LAndroid ID: A-195756028","Android-11, Android-12, Android-12",2023-04-19T20:15:11.077,2023-04-27T20:42:01.237,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-43513,High,2024,3,Android Security Bulletins,,CWE-787,"Memory corruption while processing the event ring, the context read pointer is untrusted to HLOS and when it is passed with arbitrary values, may point to address in the middle of ring element.",None,2024-02-06T06:16:01.127,2024-04-12T16:15:31.983,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-43513,High,2024,3,Android Security Bulletins,,CWE-823,"Memory corruption while processing the event ring, the context read pointer is untrusted to HLOS and when it is passed with arbitrary values, may point to address in the middle of ring element.",None,2024-02-06T06:16:01.127,2024-04-12T16:15:31.983,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21313,High,2024,3,Android Security Bulletins,,CWE-862,"In Core, there is a possible way to forward calls without user knowledge due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:48.537,2023-11-06T17:55:11.940,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33064,Medium,2024,3,Android Security Bulletins,,CWE-125,Transient DOS in Audio when invoking callback function of ASM driver.,None,2024-02-06T06:15:59.780,2024-04-12T16:15:20.483,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM
CVE-2023-33064,Medium,2024,3,Android Security Bulletins,,CWE-126,Transient DOS in Audio when invoking callback function of ASM driver.,None,2024-02-06T06:15:59.780,2024-04-12T16:15:20.483,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM
CVE-2023-33065,Medium,2024,3,Android Security Bulletins,,CWE-125,Information disclosure in Audio while accessing AVCS services from ADSP payload.,None,2024-02-06T06:15:59.940,2024-04-12T16:15:20.683,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,HIGH,7.1,HIGH
CVE-2023-33065,Medium,2024,3,Android Security Bulletins,,CWE-126,Information disclosure in Audio while accessing AVCS services from ADSP payload.,None,2024-02-06T06:15:59.940,2024-04-12T16:15:20.683,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,HIGH,7.1,HIGH
CVE-2023-33067,Medium,2024,3,Android Security Bulletins,,CWE-787,Memory corruption in Audio while calling START command on host voice PCM multiple times for the same RX or TX tap points.,None,2024-02-06T06:16:00.117,2024-04-12T16:15:20.930,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33067,Medium,2024,3,Android Security Bulletins,,CWE-823,Memory corruption in Audio while calling START command on host voice PCM multiple times for the same RX or TX tap points.,None,2024-02-06T06:16:00.117,2024-04-12T16:15:20.930,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33068,Medium,2024,3,Android Security Bulletins,,CWE-120,Memory corruption in Audio while processing IIR config data from AFE calibration block.,None,2024-02-06T06:16:00.283,2024-04-12T16:15:21.233,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33068,Medium,2024,3,Android Security Bulletins,,CWE-120,Memory corruption in Audio while processing IIR config data from AFE calibration block.,None,2024-02-06T06:16:00.283,2024-04-12T16:15:21.233,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33069,Medium,2024,3,Android Security Bulletins,,CWE-120,Memory corruption in Audio while processing the calibration data returned from ACDB loader.,None,2024-02-06T06:16:00.447,2024-04-12T16:15:21.490,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33069,Medium,2024,3,Android Security Bulletins,,CWE-120,Memory corruption in Audio while processing the calibration data returned from ACDB loader.,None,2024-02-06T06:16:00.447,2024-04-12T16:15:21.490,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21183,Medium,2024,3,Android Security Bulletins,,NVD-CWE-noinfo,"In ForegroundUtils of ForegroundUtils.java, there is a possible way to read NFC tag data while the app is still in the background due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-13Android ID: A-235863754",Android-13,2023-06-28T18:15:14.907,2023-07-06T01:03:37.963,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21297,Medium,2024,3,Android Security Bulletins,,CWE-287,"In SEPolicy, there is a possible way to access the factory MAC address due to a permissions bypass. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:47.843,2023-11-06T17:36:33.883,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM
CVE-2023-21654,Medium,2024,3,Android Security Bulletins,,CWE-787,Memory corruption in Audio during playback session with audio effects enabled.,None,2023-09-05T07:15:12.570,2024-04-12T17:16:48.010,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21654,Medium,2024,3,Android Security Bulletins,,CWE-119,Memory corruption in Audio during playback session with audio effects enabled.,None,2023-09-05T07:15:12.570,2024-04-12T17:16:48.010,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21667,Medium,2024,3,Android Security Bulletins,,CWE-125,Transient DOS in Bluetooth HOST while passing descriptor to validate the blacklisted BT keyboard.,None,2023-09-05T07:15:13.020,2024-04-12T17:16:51.450,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,6.5,MEDIUM
CVE-2023-21667,Medium,2024,3,Android Security Bulletins,,CWE-126,Transient DOS in Bluetooth HOST while passing descriptor to validate the blacklisted BT keyboard.,None,2023-09-05T07:15:13.020,2024-04-12T17:16:51.450,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,6.5,MEDIUM
CVE-2022-33220,Medium,2024,3,Android Security Bulletins,,CWE-125,Information disclosure in Automotive multimedia due to buffer over-read.,None,2023-09-05T07:15:11.847,2024-04-12T17:16:00.713,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2022-33220,Medium,2024,3,Android Security Bulletins,,CWE-126,Information disclosure in Automotive multimedia due to buffer over-read.,None,2023-09-05T07:15:11.847,2024-04-12T17:16:00.713,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-21655,Medium,2024,3,Android Security Bulletins,,CWE-190,Memory corruption in Audio while validating and mapping metadata.,None,2023-09-05T07:15:12.697,2024-04-12T17:16:48.177,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21655,Medium,2024,3,Android Security Bulletins,,CWE-190,Memory corruption in Audio while validating and mapping metadata.,None,2023-09-05T07:15:12.697,2024-04-12T17:16:48.177,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-28539,Medium,2024,3,Android Security Bulletins,,CWE-120,Memory corruption in WLAN Host when the firmware invokes multiple WMI Service Available command.,None,2023-10-03T06:15:24.117,2024-04-12T17:17:01.060,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-28539,Medium,2024,3,Android Security Bulletins,,CWE-120,Memory corruption in WLAN Host when the firmware invokes multiple WMI Service Available command.,None,2023-10-03T06:15:24.117,2024-04-12T17:17:01.060,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33111,Medium,2024,3,Android Security Bulletins,,CWE-129,Information disclosure when VI calibration state set by ADSP is greater than MAX_FBSP_STATE in the response payload to AFE calibration command.,None,2024-04-01T15:15:47.630,2024-04-12T09:15:09.510,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-45866,Critical,2024,4,Android Security Bulletins,,CWE-287,"Bluetooth HID Hosts in BlueZ may permit an unauthenticated Peripheral role HID Device to initiate and establish an encrypted connection, and accept HID keyboard reports, potentially permitting injection of HID messages when no user interaction has occurred in the Central role to authorize such access. An example affected package is bluez 5.64-0ubuntu1 in Ubuntu 22.04LTS. NOTE: in some cases, a CVE-2020-0556 mitigation would have already addressed this Bluetooth HID Hosts issue.","5.64, 22.04",2023-12-08T06:15:45.690,2024-01-05T13:15:08.603,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,LOW,LOW,LOW,6.3,MEDIUM
CVE-2023-43550,High,2024,4,Android Security Bulletins,,CWE-190,Memory corruption while processing a QMI request for allocating memory from a DHMS supported subsystem.,None,2024-03-04T11:15:13.827,2024-04-12T15:15:22.110,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33090,Medium,2024,4,Android Security Bulletins,,CWE-126,Transient DOS while processing channel information for speaker protection v2 module in ADSP.,None,2024-03-04T11:15:10.490,2024-04-12T15:15:20.820,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM
CVE-2020-27066,Medium,2024,4,Android Security Bulletins,,CWE-416,"In xfrm6_tunnel_free_spi of net/ipv6/xfrm6_tunnel.c, there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-168043318",None,2020-12-15T17:15:14.160,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM
CVE-2020-27066,Medium,2024,4,Android Security Bulletins,,CWE-667,"In xfrm6_tunnel_free_spi of net/ipv6/xfrm6_tunnel.c, there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-168043318",None,2020-12-15T17:15:14.160,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM
CVE-2023-33038,Medium,2024,4,Android Security Bulletins,,CWE-787,Memory corruption while receiving a message in Bus Socket Transport Server.,None,2024-01-02T06:15:10.240,2024-04-12T16:15:16.643,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
