ID,CVE,descrip,vul_true,SPL,SMR,date,last_mod,severity,confid,integrity,availability,req_privileges,attack_vector,attack_complexity,user_req,cwe,cwe_info
2304,CVE-2023-20920,"In queue of UsbRequest.java, there is a possible way to corrupt memory due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-204584366",,24-Jan,NULL,2023-01-26T21:18:11.520,2023-02-01T18:54:59.567,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
2305,CVE-2022-20461,"In pinReplyNative of com_android_bluetooth_btservice_AdapterService.cpp, there is a possible out of bounds read due to type confusion. This could lead to local escalation of privilege of BLE with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-228602963",,24-Jan,NULL,2023-01-26T21:15:27.217,2023-02-01T15:50:16.757,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-843,"The product allocates or initializes a resource such as a pointer, object, or variable using one type, but it later accesses that resource using a type that is incompatible with the original type. "
2306,CVE-2023-20916,"In getMainActivityLaunchIntent of LauncherAppsService.java, there is a possible way to bypass the restrictions on starting activities from the background due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12LAndroid ID: A-229256049",,24-Jan,NULL,2023-01-26T21:18:11.383,2023-02-01T18:55:51.083,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-862,The product does not perform an authorization check when an actor attempts to access a resource or perform an action. 
2307,CVE-2023-20922,"In setMimeGroup of PackageManagerService.java, there is a possible crash loop due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-237291548",,24-Jan,NULL,2023-01-26T21:18:11.667,2023-02-01T18:52:39.603,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-400,"The product does not properly control the allocation and maintenance of a limited resource, thereby enabling an actor to influence the amount of resources consumed, eventually leading to the exhaustion of available resources. "
2308,CVE-2022-25725,Denial of service in MODEM due to improper pointer handling,,24-Jan,NULL,2023-01-09T08:15:11.667,2023-04-19T17:10:55.030,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-763,"The product attempts to return a memory resource to the system, but it calls the wrong release function or calls the appropriate release function incorrectly. "
2309,CVE-2022-25746,Memory corruption in kernel due to missing checks when updating the access rights of a memextent mapping.,,24-Jan,NULL,2023-01-09T08:15:11.730,2023-04-19T17:10:55.030,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-120,"The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow. "
2310,CVE-2022-23960,"Certain Arm Cortex and Neoverse processors through 2022-03-08 do not properly restrict cache speculation, aka Spectre-BHB. An attacker can leverage the shared branch history in the Branch History Buffer (BHB) to influence mispredicted branches. Then, cache allocation can allow the attacker to obtain sensitive information.",,24-Jan,NULL,2022-03-13T00:15:07.990,2023-01-20T02:34:50.987,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,HIGH,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2311,CVE-2023-20905,"In Mfc_Transceive of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-241387741",,24-Jan,NULL,2023-01-26T21:18:11.047,2023-02-01T15:58:37.873,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
2312,CVE-2022-20489,"In many functions of AutomaticZenRule.java, there is a possible failure to persist permissions settings due to resource exhaustion. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242703460",,24-Jan,NULL,2023-01-26T21:15:27.387,2023-02-01T15:38:38.940,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor. "
2313,CVE-2022-20490,"In multiple functions of AutomaticZenRule.java, there is a possible failure to persist permissions settings due to resource exhaustion. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242703505",,24-Jan,NULL,2023-01-26T21:15:27.607,2023-02-01T15:39:40.160,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor. "
2314,CVE-2022-20456,"In AutomaticZenRule of AutomaticZenRule.java, there is a possible failure to persist permissions settings due to resource exhaustion. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242703780",,24-Jan,NULL,2023-01-26T21:15:26.693,2023-02-01T15:19:56.997,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor. "
2315,CVE-2022-20492,"In many functions of AutomaticZenRule.java, there is a possible failure to persist permissions settings due to resource exhaustion. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242704043",,24-Jan,NULL,2023-01-26T21:15:27.833,2023-02-01T15:39:06.550,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor. "
2316,CVE-2022-20493,"In Condition of Condition.java, there is a possible way to grant notification access due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242846316",,24-Jan,NULL,2023-01-26T21:15:28.060,2023-08-08T14:22:24.967,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-1284,"The product receives input that is expected to specify a quantity (such as size or length), but it does not validate or incorrectly validates that the quantity has the required properties. "
2317,CVE-2023-20921,"In onPackageRemoved of AccessibilityManagerService.java, there is a possibility to automatically grant accessibility services due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-243378132",,24-Jan,NULL,2023-01-26T21:18:11.590,2023-02-01T18:54:45.607,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,REQUIRED,CWE-670,"The code contains a control flow path that does not reflect the algorithm that the path is intended to implement, leading to incorrect behavior any time this path is navigated. "
2318,CVE-2022-20494,"In AutomaticZenRule of AutomaticZenRule.java, there is a possible persistent DoS due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-243794204",,24-Jan,NULL,2023-01-26T21:15:28.293,2023-02-01T15:20:17.280,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor. "
2319,CVE-2022-2959,A race condition was found in the Linux kernel's watch queue due to a missing lock in pipe_resize_ring(). The specific flaw exists within the handling of pipe buffers. The issue results from the lack of proper locking when performing operations on an object. This flaw allows a local user to crash the system or escalate their privileges on the system.,,24-Jan,NULL,2022-08-25T18:15:10.303,2023-05-26T19:42:24.853,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,HIGH,NONE,"CWE-667,CWE-362","The product does not properly acquire or release a lock on a resource, leading to unexpected resource state changes and behaviors. ,The product contains a code sequence that can run concurrently with other code, and the code sequence requires temporary, exclusive access to a shared resource, but a timing window exists in which the shared resource can be modified by another code sequence that is operating concurrently. "
2320,CVE-2023-20910,"In add of WifiNetworkSuggestionsManager.java, there is a possible way to trigger permanent DoS due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.

",,24-Jan,NULL,2023-03-24T20:15:09.113,2023-07-13T00:15:23.223,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-400,"The product does not properly control the allocation and maintenance of a limited resource, thereby enabling an actor to influence the amount of resources consumed, eventually leading to the exhaustion of available resources. "
2321,CVE-2023-20904,"In getTrampolineIntent of SettingsActivity.java, there is a possible launch of arbitrary activity due to an Intent mismatch in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12L Android-13Android ID: A-246300272",,24-Jan,NULL,2023-01-26T21:18:10.987,2023-02-01T15:59:01.653,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2322,CVE-2023-20912,"In onActivityResult of AvatarPickerActivity.java, there is a possible way to access images belonging to other users due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-13Android ID: A-246301995",,24-Jan,NULL,2023-01-26T21:18:11.177,2023-02-02T15:13:35.103,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-862,The product does not perform an authorization check when an actor attempts to access a resource or perform an action. 
2323,CVE-2023-20915,"In addOrReplacePhoneAccount of PhoneAccountRegistrar.java, there is a possible way to enable a phone account without user interaction due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-246930197",,24-Jan,NULL,2023-01-26T21:18:11.307,2023-02-01T19:00:49.127,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-670,"The code contains a control flow path that does not reflect the algorithm that the path is intended to implement, leading to incorrect behavior any time this path is navigated. "
2324,CVE-2023-20913,"In onCreate of PhoneAccountSettingsActivity.java and related files, there is a possible way to mislead the user into enabling a malicious phone account due to a tapjacking/overlay attack. This could lead to local escalation of privilege with User execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-246933785",,24-Jan,NULL,2023-01-26T21:18:11.240,2023-02-02T15:44:00.183,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-1021,"The web application does not restrict or incorrectly restricts frame objects or UI layers that belong to another application or domain, which can lead to user confusion about which interface the user is interacting with. "
2325,CVE-2022-33252,Information disclosure due to buffer over-read in WLAN while handling IBSS beacons frame.,,24-Jan,NULL,2023-01-09T08:15:11.947,2023-04-19T17:10:55.030,MEDIUM,HIGH,NONE,NONE,NONE,LOCAL,LOW,REQUIRED,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
2326,CVE-2022-33284,Information disclosure due to buffer over-read in WLAN while parsing BTM action frame.,,24-Jan,NULL,2023-01-09T08:15:12.493,2023-04-19T17:10:55.030,MEDIUM,HIGH,NONE,NONE,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
2327,CVE-2022-33274,Memory corruption in android core due to improper validation of array index while returning feature ids after license authentication.,,24-Jan,NULL,2023-01-09T08:15:12.293,2023-01-12T21:00:00.877,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-129,"The product uses untrusted input when calculating or using an array index, but the product does not validate or incorrectly validates the index to ensure the index references a valid position within the array. "
