ID,CVE,descrip,SPL,SMR,date,last_mod,severity,confid,integrity,availability,req_privileges,attack_vector,attack_complexity,user_req,cwe,cwe_info
353,CVE-2022-33252,Information disclosure due to buffer over-read in WLAN while handling IBSS beacons frame.,23-Feb,NULL,2023-01-09T08:15:11.947,2023-04-19T17:10:55.030,MEDIUM,HIGH,NONE,NONE,NONE,LOCAL,LOW,REQUIRED,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
354,CVE-2022-33253,Transient DOS due to buffer over-read in WLAN while parsing corrupted NAN frames.,23-Feb,NULL,2023-01-09T08:15:12.023,2023-04-19T17:10:55.030,MEDIUM,NONE,NONE,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
349,CVE-2022-33255,Information disclosure due to buffer over-read in Bluetooth HOST while processing GetFolderItems and GetItemAttribute Cmds from peer device.,23-Feb,NULL,2023-01-09T08:15:12.097,2023-04-19T17:10:55.030,MEDIUM,HIGH,NONE,NONE,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
355,CVE-2022-33266,"Memory corruption in Audio due to integer overflow to buffer overflow while music playback of clips like amr,evrc,qcelp with modified content.",23-Feb,NULL,2023-01-09T08:15:12.230,2023-08-08T14:21:49.707,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-190,"The product performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control. "
356,CVE-2022-33274,Memory corruption in android core due to improper validation of array index while returning feature ids after license authentication.,23-Feb,NULL,2023-01-09T08:15:12.293,2023-01-12T21:00:00.877,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-129,"The product uses untrusted input when calculating or using an array index, but the product does not validate or incorrectly validates the index to ensure the index references a valid position within the array. "
357,CVE-2022-33276,Memory corruption due to buffer copy without checking size of input in modem while receiving WMI_REQUEST_STATS_CMDID command.,23-Feb,NULL,2023-01-09T08:15:12.360,2023-08-08T14:21:49.707,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-120,"The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow. "
358,CVE-2022-33283,Information disclosure due to buffer over-read in WLAN while WLAN frame parsing due to missing frame length check.,23-Feb,NULL,2023-01-09T08:15:12.427,2023-04-19T17:10:55.030,MEDIUM,HIGH,NONE,NONE,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
359,CVE-2022-33284,Information disclosure due to buffer over-read in WLAN while parsing BTM action frame.,23-Feb,NULL,2023-01-09T08:15:12.493,2023-04-19T17:10:55.030,MEDIUM,HIGH,NONE,NONE,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
360,CVE-2022-33285,Transient DOS due to buffer over-read in WLAN while parsing WLAN CSA action frames.,23-Feb,NULL,2023-01-09T08:15:12.560,2023-04-19T17:10:55.030,MEDIUM,NONE,NONE,HIGH,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
361,CVE-2022-33286,Transient DOS due to buffer over-read in WLAN while processing 802.11 management frames.,23-Feb,NULL,2023-01-09T08:15:12.630,2023-04-19T17:10:55.030,MEDIUM,NONE,NONE,HIGH,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
618,CVE-2022-40516,Memory corruption in Core due to stack-based buffer overflow.,23-Jul,NULL,2023-01-09T08:15:12.970,2023-04-19T17:10:55.030,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
619,CVE-2022-40517,Memory corruption in core due to stack-based buffer overflow,23-Jul,NULL,2023-01-09T08:15:13.037,2023-01-12T20:46:58.733,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
620,CVE-2022-40520,Memory corruption due to stack-based buffer overflow in Core,23-Jul,NULL,2023-01-09T08:15:13.230,2023-04-19T17:10:55.030,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
487,CVE-2022-4696,"There exists a use-after-free vulnerability in the Linux kernel through io_uring and the IORING_OP_SPLICE operation. If IORING_OP_SPLICE is missing the IO_WQ_WORK_FILES flag, which signals that the operation won't use current->nsproxy, so its reference counter is not increased. This assumption is not always true as calling io_splice on specific files will call the get_uts function which will use current->nsproxy leading to invalidly decreasing its reference counter later causing the use-after-free vulnerability. We recommend upgrading to version 5.10.160 or above
",23-May,NULL,2023-01-11T13:15:09.307,2023-11-07T03:58:36.397,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-763,CWE-416","The product attempts to return a memory resource to the system, but it calls the wrong release function or calls the appropriate release function incorrectly. ,Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
551,CVE-2022-46891,"An issue was discovered in the Arm Mali GPU Kernel Driver. There is a use-after-free. A non-privileged user can make improper GPU processing operations to gain access to already freed memory. This affects Midgard r13p0 through r32p0, Bifrost r1p0 through r40p0, and Valhall r19p0 through r40p0.",23-Jun,NULL,2023-01-17T08:15:10.453,2023-12-14T20:03:01.073,HIGH,HIGH,HIGH,HIGH,LOW,NETWORK,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
332,CVE-2022-20235,"The PowerVR GPU kernel driver maintains an ""Information Page"" used by its cache subsystem. This page can only be written by the GPU driver itself, but prior to DDK 1.18 however, a user-space program could write arbitrary data to the page, leading to memory corruption issues.Product: AndroidVersions: Android SoCAndroid ID: A-259967780",23-Feb,NULL,2023-01-26T21:15:26.480,2023-08-08T14:21:49.707,MEDIUM,NONE,HIGH,NONE,LOW,LOCAL,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
261,CVE-2022-20461,"In pinReplyNative of com_android_bluetooth_btservice_AdapterService.cpp, there is a possible out of bounds read due to type confusion. This could lead to local escalation of privilege of BLE with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-228602963",23-Jan,NULL,2023-01-26T21:15:27.217,2023-02-01T15:50:16.757,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-843,"The product allocates or initializes a resource such as a pointer, object, or variable using one type, but it later accesses that resource using a type that is incompatible with the original type. "
249,CVE-2022-20489,"In many functions of AutomaticZenRule.java, there is a possible failure to persist permissions settings due to resource exhaustion. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242703460",23-Jan,NULL,2023-01-26T21:15:27.387,2023-02-01T15:38:38.940,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor. "
250,CVE-2022-20490,"In multiple functions of AutomaticZenRule.java, there is a possible failure to persist permissions settings due to resource exhaustion. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242703505",23-Jan,NULL,2023-01-26T21:15:27.607,2023-02-01T15:39:40.160,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor. "
251,CVE-2022-20492,"In many functions of AutomaticZenRule.java, there is a possible failure to persist permissions settings due to resource exhaustion. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242704043",23-Jan,NULL,2023-01-26T21:15:27.833,2023-02-01T15:39:06.550,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor. "
252,CVE-2022-20493,"In Condition of Condition.java, there is a possible way to grant notification access due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242846316",23-Jan,NULL,2023-01-26T21:15:28.060,2023-08-08T14:22:24.967,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-1284,"The product receives input that is expected to specify a quantity (such as size or length), but it does not validate or incorrectly validates that the quantity has the required properties. "
258,CVE-2022-20494,"In AutomaticZenRule of AutomaticZenRule.java, there is a possible persistent DoS due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-243794204",23-Jan,NULL,2023-01-26T21:15:28.293,2023-02-01T15:20:17.280,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor. "
262,CVE-2023-20904,"In getTrampolineIntent of SettingsActivity.java, there is a possible launch of arbitrary activity due to an Intent mismatch in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12L Android-13Android ID: A-246300272",23-Jan,NULL,2023-01-26T21:18:10.987,2023-02-01T15:59:01.653,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
263,CVE-2023-20905,"In Mfc_Transceive of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-241387741",23-Jan,NULL,2023-01-26T21:18:11.047,2023-02-01T15:58:37.873,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
259,CVE-2023-20908,"In several functions of SettingsState.java, there is a possible system crash loop due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-239415861",23-Jan,NULL,2023-01-26T21:18:11.117,2023-02-01T15:58:07.903,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-400,"The product does not properly control the allocation and maintenance of a limited resource, thereby enabling an actor to influence the amount of resources consumed, eventually leading to the exhaustion of available resources. "
