ID,CVE,Year,Month,date,bug,link,Type,Severity,vul_true,component,devices,cwe,descriptions,published,last_modified,version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,NVD_descriptions,NVD_published,NVD_last_modified,NVD_version,cwe_info
770,CVE-2023-21069,2023,MAR,,A-254029309,,EoP,Moderate,,bcm4389 driver,,CWE-787,"In wl_update_hidden_ap_ie of wl_cfgscan.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254029309References: N/A",2023-03-24T20:15:14.943,2023-03-30T01:14:20.213,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In wl_update_hidden_ap_ie of wl_cfgscan.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254029309References: N/A",2023-03-24T20:15:14.943,2023-03-30T01:14:20.213,cvssMetricV31,Out-of-bounds Write
771,CVE-2023-21070,2023,MAR,,A-254028776,,EoP,Moderate,,bcm4389 driver,,CWE-787,"In add_roam_cache_list of wl_roam.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254028776References: N/A",2023-03-24T20:15:14.987,2023-03-30T01:08:40.973,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In add_roam_cache_list of wl_roam.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254028776References: N/A",2023-03-24T20:15:14.987,2023-03-30T01:08:40.973,cvssMetricV31,Out-of-bounds Write
772,CVE-2023-21071,2023,MAR,,A-254028518,,EoP,Moderate,,bcm4389 driver,,CWE-787,"In dhd_prot_ioctcmplt_process of dhd_msgbuf.c, there is a possible out of bounds write due to improper input validation. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254028518References: N/A",2023-03-24T20:15:15.023,2023-03-30T01:09:13.140,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In dhd_prot_ioctcmplt_process of dhd_msgbuf.c, there is a possible out of bounds write due to improper input validation. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254028518References: N/A",2023-03-24T20:15:15.023,2023-03-30T01:09:13.140,cvssMetricV31,Out-of-bounds Write
773,CVE-2023-21072,2023,MAR,,A-257290781,,EoP,Moderate,,bcm4389 driver,,CWE-787,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-257290781References: N/A",2023-03-24T20:15:15.067,2023-03-30T01:09:28.717,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-257290781References: N/A",2023-03-24T20:15:15.067,2023-03-30T01:09:28.717,cvssMetricV31,Out-of-bounds Write
774,CVE-2023-21073,2023,MAR,,A-257290396,,EoP,Moderate,,bcm4389 driver,,CWE-787,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-257290396References: N/A",2023-03-24T20:15:15.107,2023-03-30T01:02:59.907,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-257290396References: N/A",2023-03-24T20:15:15.107,2023-03-30T01:02:59.907,cvssMetricV31,Out-of-bounds Write
775,CVE-2023-21075,2023,MAR,,A-261857862,,EoP,Moderate,,bcmdhd driver,,CWE-787,"In get_svc_hash of nan.cpp, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-261857862References: N/A",2023-03-24T20:15:15.150,2023-03-30T01:04:21.260,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In get_svc_hash of nan.cpp, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-261857862References: N/A",2023-03-24T20:15:15.150,2023-03-30T01:04:21.260,cvssMetricV31,Out-of-bounds Write
776,CVE-2023-21076,2023,MAR,,A-261857623,,EoP,Moderate,,bcmdhd driver,,CWE-787,"In createTransmitFollowupRequest of nan.cpp, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-261857623References: N/A",2023-03-24T20:15:15.190,2023-03-30T01:04:32.177,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In createTransmitFollowupRequest of nan.cpp, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-261857623References: N/A",2023-03-24T20:15:15.190,2023-03-30T01:04:32.177,cvssMetricV31,Out-of-bounds Write
777,CVE-2023-21077,2023,MAR,,A-257289560,,EoP,Moderate,,bcm4389 driver,,CWE-787,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-257289560References: N/A",2023-03-24T20:15:15.227,2023-03-30T01:01:16.167,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-257289560References: N/A",2023-03-24T20:15:15.227,2023-03-30T01:01:16.167,cvssMetricV31,Out-of-bounds Write
778,CVE-2023-21078,2023,MAR,,A-254840211,,EoP,Moderate,,bcm4389 driver,,CWE-787,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254840211References: N/A",2023-03-24T20:15:15.273,2023-03-30T01:01:37.430,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254840211References: N/A",2023-03-24T20:15:15.273,2023-03-30T01:01:37.430,cvssMetricV31,Out-of-bounds Write
779,CVE-2023-21079,2023,MAR,,A-254839721,,EoP,Moderate,,bcm4389,,CWE-787,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254839721References: N/A",2023-03-24T20:15:15.307,2023-03-30T01:01:55.503,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In rtt_unpack_xtlv_cbfn of dhd_rtt.c, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-254839721References: N/A",2023-03-24T20:15:15.307,2023-03-30T01:01:55.503,cvssMetricV31,Out-of-bounds Write
780,CVE-2023-21039,2023,MAR,,A-263783650,,ID,Moderate,,dumpstate,,CWE-125,"In dumpstateBoard of Dumpstate.cpp, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-263783650References: N/A",2023-03-24T20:15:13.903,2023-03-29T01:21:51.997,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,"In dumpstateBoard of Dumpstate.cpp, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-263783650References: N/A",2023-03-24T20:15:13.903,2023-03-29T01:21:51.997,cvssMetricV31,Out-of-bounds Read
781,CVE-2023-21044,2023,MAR,,A-253425086,,ID,Moderate,,libvendorgraphicbuffer,,CWE-119,"In init of VendorGraphicBufferMeta, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-253425086References: N/A",2023-03-24T20:15:14.090,2023-03-29T18:42:27.247,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,"In init of VendorGraphicBufferMeta, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-253425086References: N/A",2023-03-24T20:15:14.090,2023-03-29T18:42:27.247,cvssMetricV31,Improper Restriction of Operations within the Bounds of a Memory Buffer
782,CVE-2023-21045,2023,MAR,,A-259323725,,ID,Moderate,,CPIF,,CWE-416,"When cpif handles probe failures, there is a possible out of bounds read due to a use after free. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-259323725References: N/A",2023-03-24T20:15:14.127,2023-03-29T18:50:35.527,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,"When cpif handles probe failures, there is a possible out of bounds read due to a use after free. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-259323725References: N/A",2023-03-24T20:15:14.127,2023-03-29T18:50:35.527,cvssMetricV31,Use After Free
783,CVE-2023-21046,2023,MAR,,A-253424924,,ID,Moderate,,Camera HAL,,CWE-787,"In ConvertToHalMetadata of aidl_utils.cc, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-253424924References: N/A",2023-03-24T20:15:14.157,2023-03-29T18:55:40.473,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,"In ConvertToHalMetadata of aidl_utils.cc, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-253424924References: N/A",2023-03-24T20:15:14.157,2023-03-29T18:55:40.473,cvssMetricV31,Out-of-bounds Write
784,CVE-2023-21047,2023,MAR,,A-256166866,,ID,Moderate,,Camera HAL,,CWE-119,"In ConvertToHalMetadata of aidl_utils.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-256166866References: N/A",2023-03-24T20:15:14.197,2023-03-29T18:59:01.130,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,"In ConvertToHalMetadata of aidl_utils.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-256166866References: N/A",2023-03-24T20:15:14.197,2023-03-29T18:59:01.130,cvssMetricV31,Improper Restriction of Operations within the Bounds of a Memory Buffer
785,CVE-2023-21048,2023,MAR,,A-259304053,,ID,Moderate,,WiFi,,CWE-125,"In handleEvent of nan.cpp, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-259304053References: N/A",2023-03-24T20:15:14.230,2023-03-29T19:02:48.030,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,"In handleEvent of nan.cpp, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-259304053References: N/A",2023-03-24T20:15:14.230,2023-03-29T19:02:48.030,cvssMetricV31,Out-of-bounds Read
786,CVE-2023-21049,2023,MAR,,A-236688120,,ID,Moderate,,Camera,,CWE-125,"In append_camera_metadata of camera_metadata.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-236688120References: N/A",2023-03-24T20:15:14.267,2023-03-29T19:06:23.343,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,"In append_camera_metadata of camera_metadata.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-236688120References: N/A",2023-03-24T20:15:14.267,2023-03-29T19:06:23.343,cvssMetricV31,Out-of-bounds Read
