CVE,Year,Month,Date_vivo,ID_asb,year_asb,month_asb,spl_type_asb,date_asb,bug_asb,link_asb,Type_asb,Severity,vul_true_asb,component_asb,devices_asb,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_asb
CVE-2022-33302,2023,04,2023-04-01,2598,2023,04,4/5/23,,A-250627485,,,Critical,,Closed-source component,,Memory corruption due to improper validation of array index in User Identity Module when APN TLV length is greater than command length.,,2023-04-13T07:15:19.670,2024-04-12T17:16:26.307,CWE-129,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2023-04-01
CVE-2022-33302,2023,04,2023-04-01,2598,2023,04,4/5/23,,A-250627485,,,Critical,,Closed-source component,,Memory corruption due to improper validation of array index in User Identity Module when APN TLV length is greater than command length.,,2023-04-13T07:15:19.670,2024-04-12T17:16:26.307,CWE-129,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2023-04-01
CVE-2022-33302,2023,04,2023-04-01,2598,2023,04,4/5/23,,A-250627485,,,Critical,,Closed-source component,,Memory corruption due to improper validation of array index in User Identity Module when APN TLV length is greater than command length.,,2023-04-13T07:15:19.670,2024-04-12T17:16:26.307,CWE-129,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2023-04-01
CVE-2022-33302,2023,04,2023-04-01,2598,2023,04,4/5/23,,A-250627485,,,Critical,,Closed-source component,,Memory corruption due to improper validation of array index in User Identity Module when APN TLV length is greater than command length.,,2023-04-13T07:15:19.670,2024-04-12T17:16:26.307,CWE-129,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2023-04-01
CVE-2023-21081,2023,04,2023-04-01,2536,2023,04,4/1/23,,A-230492955,"https://android.googlesource.com/platform/frameworks/base/+/6aba151873bfae198ef9eceb10f943e18b52d58c"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In multiple functions of PackageInstallerService.java and related files, there is a possible way to bypass background activity launch restrictions due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-230492955","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.213,2023-04-27T20:45:34.997,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-04-01
CVE-2023-21088,2023,04,2023-04-01,2537,2023,04,4/1/23,,A-235823542,"https://android.googlesource.com/platform/frameworks/base/+/0924de4965f93f5a880754bcc2819a890fd45f0e"" rel=""noreferrer",EoP,High,"12, 12L, 13",,,"In deliverOnFlushComplete of LocationProviderManager.java, there is a possible way to bypass background activity launch restrictions due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12L Android-13Android ID: A-235823542","Android-12, Android-12, Android-13",2023-04-19T20:15:11.533,2023-04-25T22:16:19.900,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-04-01
CVE-2023-21089,2023,04,2023-04-01,2538,2023,04,4/1/23,,A-237766679,"https://android.googlesource.com/platform/frameworks/base/+/2d20bee73d9ba1c56d49041991e141ba3fe68c5a"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In startInstrumentation of ActivityManagerService.java, there is a possible way to keep the foreground service alive while the app is in the background. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-237766679","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.583,2023-04-25T22:15:50.997,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-04-01
CVE-2023-21092,2023,04,2023-04-01,2539,2023,04,4/1/23,,A-242040055,"https://android.googlesource.com/platform/frameworks/base/+/cdd30b5c040ba7ebd0a1cc6009183ff602434fc0"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In retrieveServiceLocked of ActiveServices.java, there is a possible way to dynamically register a BroadcastReceiver using permissions of System App due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-242040055","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.727,2023-04-29T01:54:37.017,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-04-01
CVE-2023-21094,2023,04,2023-04-01,2540,2023,04,4/1/23,,A-248031255,"https://android.googlesource.com/platform/frameworks/native/+/c710617ac6489a7f518c5138a78059a99f98e38d"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In sanitize of LayerState.cpp, there is a possible way to take over the screen display and swap the display content due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-248031255","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.807,2023-04-29T01:58:55.210,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2023-04-01
CVE-2023-21097,2023,04,2023-04-01,2541,2023,04,4/1/23,,A-261858325,"https://android.googlesource.com/platform/frameworks/base/+/37e9ac249bc712eb240a7224ebe09d24de5fb190"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In toUriInner of Intent.java, there is a possible way to launch an arbitrary activity due to a confused deputy. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-261858325","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.890,2023-04-29T01:57:29.637,CWE-610,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Externally Controlled Reference to a Resource in Another Sphere,2023-04-01
CVE-2023-21098,2023,04,2023-04-01,2542,2023,04,4/1/23,,A-260567867,"https://android.googlesource.com/platform/frameworks/base/+/107e6377328486fca55131ea06ca9d6a3c1585e0"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In multiple functions of AccountManagerService.java, there is a possible loading of arbitrary code into the System Settings app due to a confused deputy. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-260567867","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.933,2023-04-25T22:12:33.650,NVD-CWE-Other,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-04-01
CVE-2023-21090,2023,04,2023-04-01,2543,2023,04,4/1/23,,A-259942609,"https://android.googlesource.com/platform/frameworks/base/+/955123a6dfe17fbf30f3cd1898dd8229032274c7"" rel=""noreferrer",DoS,High,13,,,"In parseUsesPermission of ParsingPackageUtils.java, there is a possible boot loop due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-13Android ID: A-259942609",Android-13,2023-04-19T20:15:11.630,2023-04-25T22:15:40.033,CWE-400,cvssMetricV31,LOCAL,LOW,LOW,REQUIRED,NONE,NONE,HIGH,5.0,MEDIUM,Uncontrolled Resource Consumption,2023-04-01
CVE-2023-20967,2023,04,2023-04-01,2548,2023,04,4/1/23,,A-225879503,"https://android.googlesource.com/platform/packages/modules/Bluetooth/+/89255db501097bbec90e4fcfc48d634deb239cd6"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In avdt_scb_hdl_pkt_no_frag of avdt_scb_act.cc, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-225879503","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.120,2023-04-27T20:46:11.307,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2023-04-01
CVE-2023-21084,2023,04,2023-04-01,2549,2023,04,4/1/23,,A-262892300,"https://android.googlesource.com/platform/build/soong/+/48d9ec056458a4bff78a9c572bc9c185dc037ccc"" rel=""noreferrer,https://android.googlesource.com/platform/packages/modules/Virtualization/+/31782435ddf9c3641bf7c78cc64075dd95eede87"" rel=""noreferrer",EoP,High,13,,,"In buildPropFile of filesystem.go, there is a possible insecure hash due to an improperly used crypto. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-13Android ID: A-262892300",Android-13,2023-04-19T20:15:11.347,2023-04-29T01:53:20.123,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,,2023-04-01
CVE-2023-21086,2023,04,2023-04-01,2550,2023,04,4/1/23,,A-238298970,"https://android.googlesource.com/platform/packages/apps/Settings/+/78b42aeb37c04c0da0fe07f46c2558f15a7efc6b"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In isToggleable of SecureNfcEnabler.java and SecureNfcPreferenceController.java, there is a possible way to enable NFC from a secondary account due to a permissions bypass. This could lead to local escalation of privilege from the Guest account with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-238298970","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.443,2023-04-25T22:16:31.593,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-04-01
CVE-2023-21093,2023,04,2023-04-01,2551,2023,04,4/1/23,,A-228450832,"https://android.googlesource.com/platform/packages/providers/MediaProvider/+/8e3c6bd122b2e42fd4a35659438060caa5448784"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In extractRelativePath of FileUtils.java, there is a possible way to access files in a directory belonging to other applications due to a path traversal error. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-228450832","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.770,2023-04-29T01:55:20.210,CWE-22,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2023-04-01
CVE-2023-21093,2023,04,2023-04-01,2561,2023,04,4/1/23,,,,,,,MediaProvider,,"In extractRelativePath of FileUtils.java, there is a possible way to access files in a directory belonging to other applications due to a path traversal error. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-228450832","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.770,2023-04-29T01:55:20.210,CWE-22,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2023-04-01
CVE-2023-21099,2023,04,2023-04-01,2552,2023,04,4/1/23,,A-243377226,"https://android.googlesource.com/platform/frameworks/base/+/6aba151873bfae198ef9eceb10f943e18b52d58c"" rel=""noreferrer",EoP,High,"11, 12, 12L, 13",,,"In multiple methods of PackageInstallerSession.java, there is a possible way to start foreground services from the background due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-243377226","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.980,2023-04-25T22:10:32.930,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-04-01
CVE-2023-21100,2023,04,2023-04-01,2553,2023,04,4/1/23,,A-242544249,"https://android.googlesource.com/platform/external/angle/+/6a020bf505f4eb6d860eccf72ae6d6b4c4b720e9"" rel=""noreferrer",EoP,High,"12, 12L, 13",,,"In inflate of inflate.c, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12L Android-13Android ID: A-242544249","Android-12, Android-12, Android-13",2023-04-19T20:15:12.023,2023-04-29T01:58:12.903,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2023-04-01
CVE-2022-20471,2023,04,2023-04-01,2554,2023,04,4/1/23,,A-238177877,"https://android.googlesource.com/platform/hardware/nxp/nfc/+/1164ee536ecf6504e73dcaac0ccb1ee887f3a19c"" rel=""noreferrer,https://android.googlesource.com/platform/hardware/nxp/nfc/+/50779bfee26842816f0c241f5dc5a8b8b5f12f37"" rel=""noreferrer,https://android.googlesource.com/platform/hardware/nxp/nfc/+/334645060efe1ef0889385512f74513ea1bb29a2"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In SendIncDecRestoreCmdPart2 of NxpMfcReader.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-238177877","Android-11, Android-12, Android-12, Android-13",2022-12-13T16:15:15.797,2022-12-15T04:03:43.350,CWE-125,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2023-04-01
CVE-2023-20909,2023,04,2023-04-01,2555,2023,04,4/1/23,,A-243130512,"https://android.googlesource.com/platform/frameworks/base/+/401e782b244bf84fd5aab371f60c2e52d6226fb3"" rel=""noreferrer,https://android.googlesource.com/platform/frameworks/base/+/27bc3e93eb0f767a98af38e4c454187c31472428"" rel=""noreferrer,https://android.googlesource.com/platform/frameworks/base/+/6c24ca2e9523a7278660c6328dee00195d210a9d"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In multiple functions of RunningTasks.java, there is a possible privilege escalation due to a missing privilege check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-243130512","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:10.953,2023-04-25T22:10:01.187,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2023-04-01
CVE-2023-20935,2023,04,2023-04-01,2556,2023,04,4/1/23,,A-256589724,"https://android.googlesource.com/platform/packages/modules/NeuralNetworks/+/0c5444f666ca7254aeaee2d17479dc0d84b72877"" rel=""noreferrer,https://android.googlesource.com/platform/hardware/interfaces/+/7a9e483f4b45fb7682e61812c1819e80f61b3d37"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In deserialize of multiple files, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-256589724","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:10.993,2023-04-25T22:10:16.327,CWE-125,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2023-04-01
CVE-2023-21080,2023,04,2023-04-01,2557,2023,04,4/1/23,,A-245916076,"https://android.googlesource.com/platform/packages/modules/Bluetooth/+/431e8d05cb961635657f490af2b2051a35520d54"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In register_notification_rsp of btif_rc.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-245916076","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.157,2023-04-27T20:45:58.033,CWE-125,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2023-04-01
CVE-2023-21082,2023,04,2023-04-01,2558,2023,04,4/1/23,,A-257030107,"https://android.googlesource.com/platform/packages/services/Telecomm/+/e96d20e5244346179f49a88fea8ab5e0929444e5"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In getNumberFromCallIntent of NewOutgoingCallIntentBroadcaster.java, there is a possible way to enumerate other user's contact phone number due to a confused deputy. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-257030107","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.260,2023-04-29T01:52:02.443,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2023-04-01
CVE-2023-21083,2023,04,2023-04-01,2559,2023,04,4/1/23,,A-252762941,"https://android.googlesource.com/platform/packages/services/Telecomm/+/8b32e15214910a310e5f7391e739ac1043af3bf9"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,"In onNullBinding of CallScreeningServiceHelper.java, there is a possible way to record audio without showing a privacy indicator due to a permissions bypass. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-252762941","Android-11, Android-12, Android-12, Android-13",2023-04-19T20:15:11.303,2023-04-29T01:52:38.117,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2023-04-01
