ID,CVE,descrip,vul_true,SPL,SMR,date,last_mod,severity,confid,integrity,availability,req_privileges,attack_vector,attack_complexity,user_req,cwe,cwe_info
4149,CVE-2022-33253,Transient DOS due to buffer over-read in WLAN while parsing corrupted NAN frames.,,23-Feb,NULL,2023-01-09T08:15:12.023,2023-04-19T17:10:55.030,MEDIUM,NONE,NONE,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
4150,CVE-2022-33266,"Memory corruption in Audio due to integer overflow to buffer overflow while music playback of clips like amr,evrc,qcelp with modified content.",,23-Feb,NULL,2023-01-09T08:15:12.230,2023-08-08T14:21:49.707,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-190,"The product performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control. "
4151,CVE-2022-33276,Memory corruption due to buffer copy without checking size of input in modem while receiving WMI_REQUEST_STATS_CMDID command.,,23-Feb,NULL,2023-01-09T08:15:12.360,2023-08-08T14:21:49.707,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-120,"The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow. "
4152,CVE-2022-33283,Information disclosure due to buffer over-read in WLAN while WLAN frame parsing due to missing frame length check.,,23-Feb,NULL,2023-01-09T08:15:12.427,2023-04-19T17:10:55.030,MEDIUM,HIGH,NONE,NONE,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
4153,CVE-2022-33284,Information disclosure due to buffer over-read in WLAN while parsing BTM action frame.,,23-Feb,NULL,2023-01-09T08:15:12.493,2023-04-19T17:10:55.030,MEDIUM,HIGH,NONE,NONE,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
4154,CVE-2022-33285,Transient DOS due to buffer over-read in WLAN while parsing WLAN CSA action frames.,,23-Feb,NULL,2023-01-09T08:15:12.560,2023-04-19T17:10:55.030,MEDIUM,NONE,NONE,HIGH,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
4155,CVE-2022-33286,Transient DOS due to buffer over-read in WLAN while processing 802.11 management frames.,,23-Feb,NULL,2023-01-09T08:15:12.630,2023-04-19T17:10:55.030,MEDIUM,NONE,NONE,HIGH,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
4156,CVE-2022-20443,"In hasInputInfo of Layer.cpp, there is a possible bypass of user interaction requirements due to a tapjacking/overlay attack. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-13Android ID: A-194480991",,23-Feb,NULL,2023-06-28T18:15:11.637,2023-07-05T20:30:30.343,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-1021,"The web application does not restrict or incorrectly restricts frame objects or UI layers that belong to another application or domain, which can lead to user confusion about which interface the user is interacting with. "
4157,CVE-2022-20551,"In createTrack of AudioFlinger.cpp, there is a possible way to record audio without a privacy indicator due to a logic error in the code. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12L Android-13Android ID: A-243376549",,23-Feb,NULL,2023-02-28T17:15:10.217,2023-03-09T18:39:15.300,MEDIUM,HIGH,HIGH,HIGH,HIGH,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
4158,CVE-2023-20934,"In resolveAttributionSource of ServiceUtilities.cpp, there is a possible way to disable the microphone privacy indicator due to a permissions bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12L Android-13Android ID: A-258672042",,23-Feb,NULL,2023-02-28T17:15:10.613,2023-03-06T19:41:59.503,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
4159,CVE-2023-20942,"In openMmapStream of AudioFlinger.cpp, there is a possible way to record audio without displaying the microphone privacy indicator due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.

",,23-Feb,NULL,2023-07-13T00:15:23.363,2023-07-25T17:42:56.930,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
4160,CVE-2023-20943,"In clearApplicationUserData of ActivityManagerService.java, there is a possible way to remove system files due to a path traversal error. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-240267890",,23-Feb,NULL,2023-02-28T17:15:10.927,2023-03-06T19:40:14.133,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory. "
4161,CVE-2023-20944,"In run of ChooseTypeAndAccountActivity.java, there is a possible escalation of privilege due to unsafe deserialization. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-244154558",,23-Feb,NULL,2023-02-28T17:15:10.980,2023-03-06T19:39:09.687,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-502,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid. 
4162,CVE-2023-20948,"In dropFramesUntilIframe of AAVCAssembler.cpp, there is a possible out of bounds read due to a heap buffer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12L Android-13Android ID: A-230630526",,23-Feb,NULL,2023-02-28T17:15:11.147,2023-03-06T19:37:38.517,HIGH,HIGH,NONE,NONE,NONE,NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
4163,CVE-2023-20933,"In several functions of MediaCodec.cpp, there is a possible way to corrupt memory due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-245860753",,23-Feb,NULL,2023-02-28T17:15:10.563,2023-03-06T19:42:55.540,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
4164,CVE-2022-20481,"In multiple files, there is a possible way to preserve WiFi settings due to residual data after a reset. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-241927115",,23-Feb,NULL,2023-02-28T17:15:10.167,2023-03-09T18:33:20.660,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
4165,CVE-2022-43680,"In libexpat through 2.4.9, there is a use-after free caused by overeager destruction of a shared DTD in XML_ExternalEntityParserCreate in out-of-memory situations.",,23-Feb,NULL,2022-10-24T14:15:53.323,2024-01-21T02:08:05.430,HIGH,NONE,NONE,HIGH,NONE,NETWORK,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
4166,CVE-2023-20939,"In multiple functions of looper_backed_event_loop.cpp, there is a possible way to corrupt memory due to improper locking. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12L Android-13Android ID: A-243362981",,23-Feb,NULL,2023-02-28T17:15:10.807,2023-03-06T19:41:17.620,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-667,"The product does not properly acquire or release a lock on a resource, leading to unexpected resource state changes and behaviors. "
4167,CVE-2023-20940,"In the Android operating system, there is a possible way to replace a boot partition due to improperly used crypto. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-13Android ID: A-256237041",,23-Feb,NULL,2023-02-28T17:15:10.867,2023-03-06T19:40:50.823,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-347,"The product does not verify, or incorrectly verifies, the cryptographic signature for data. "
4168,CVE-2023-20945,"In phNciNfc_MfCreateXchgDataHdr of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-246932269",,23-Feb,NULL,2023-02-28T17:15:11.037,2023-03-06T19:31:55.937,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
4169,CVE-2023-20946,"In onStart of BluetoothSwitchPreferenceController.java, there is a possible permission bypass due to a confused deputy. This could lead to remote escalation of privilege in Bluetooth settings with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-12 Android-12L Android-13Android ID: A-244423101",,23-Feb,NULL,2023-02-28T17:15:11.090,2023-03-06T19:30:12.343,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-Other,NVD-CWE-Other
4170,CVE-2023-20932,"In onCreatePreferences of EditInfoFragment.java, there is a possible way to read contacts belonging to other users due to improper input validation. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-248251018",,23-Feb,NULL,2023-02-28T17:15:10.513,2023-03-06T19:44:11.497,LOW,LOW,NONE,NONE,LOW,LOCAL,LOW,NONE,CWE-20,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
4171,CVE-2022-20455,"In addAutomaticZenRule of ZenModeHelper.java, there is a possible persistent denial of service due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242537431",,23-Feb,NULL,2023-02-28T17:15:10.097,2023-03-09T18:17:28.500,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-400,"The product does not properly control the allocation and maintenance of a limited resource, thereby enabling an actor to influence the amount of resources consumed, eventually leading to the exhaustion of available resources. "
4172,CVE-2020-27059,"In onAuthenticated of AuthenticationClient.java, there is a possible tapjacking attack when requesting the user's fingerprint due to an overlaid window. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.0, Android-8.1, Android-9, Android-10, 11; Android ID: A-159249069.",,23-Feb,NULL,2021-01-11T21:15:13.250,2021-07-21T11:39:23.747,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-1021,"The web application does not restrict or incorrectly restricts frame objects or UI layers that belong to another application or domain, which can lead to user confusion about which interface the user is interacting with. "
4173,CVE-2022-20006,"In several functions of KeyguardServiceWrapper.java and related files,, there is a possible way to briefly view what's under the lockscreen due to a race condition. This could lead to local escalation of privilege if a Guest user is enabled, with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12LAndroid ID: A-151095871",,23-Feb,NULL,2022-05-10T20:15:08.937,2022-06-15T13:15:08.273,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,HIGH,NONE,CWE-362,"The product contains a code sequence that can run concurrently with other code, and the code sequence requires temporary, exclusive access to a shared resource, but a timing window exists in which the shared resource can be modified by another code sequence that is operating concurrently. "
4174,CVE-2022-20451,"In onCallRedirectionComplete of CallsManager.java, there is a possible permissions bypass due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-235098883",,23-Feb,NULL,2022-11-08T22:15:11.473,2022-11-09T14:17:00.420,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-862,The product does not perform an authorization check when an actor attempts to access a resource or perform an action. 
