CVE,SPL,SMR,Year,Month,Date_lg,ID_asb,year_asb,month_asb,spl_type_asb,date_asb,bug_asb,link_asb,Type_asb,Severity_asb,vul_true,component_asb,devices_asb,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_asb
CVE-2020-3686,21-Jan,,2021,01,2021-01-01,5170,2020,12,12/5/20,,A-157906329,,,Critical,,Closed-source component,,"Possible memory out of bound issue during music playback when an incorrect bit stream content is copied into array without checking the length of array in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-01-21T10:15:15.057,2021-01-30T00:10:19.887,CWE-120,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2020-12-01
CVE-2020-3691,21-Jan,,2021,01,2021-01-01,5171,2020,12,12/5/20,,A-157906171,,,Critical,,Closed-source component,,"Possible out of bound memory access in audio due to integer underflow while processing modified contents in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-01-21T10:15:15.197,2021-01-29T23:54:47.880,CWE-191,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Integer Underflow (Wrap or Wraparound),2020-12-01
CVE-2020-11136,21-Jan,,2021,01,2021-01-01,5172,2020,12,12/5/20,,A-157905860,,,Critical,,Closed-source component,,"Buffer Over-read in audio driver while using malloc management function due to not returning NULL for zero sized memory requirement in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-01-21T10:15:13.027,2021-01-29T18:14:44.017,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Read,2020-12-01
CVE-2020-11137,21-Jan,,2021,01,2021-01-01,5173,2020,12,12/5/20,,A-157905869,,,Critical,,Closed-source component,,"Integer multiplication overflow resulting in lower buffer size allocation than expected causes memory access out of bounds resulting in possible device instability in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-01-21T10:15:13.120,2021-01-29T18:22:15.683,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Integer Overflow or Wraparound,2020-12-01
CVE-2020-11138,21-Jan,,2021,01,2021-01-01,5174,2020,12,12/5/20,,A-157905657,,,Critical,,Closed-source component,,"Uninitialized pointers accessed during music play back with incorrect bit stream due to an uninitialized heap memory result in instability in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-01-21T10:15:13.197,2021-01-28T21:48:41.490,CWE-824,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Access of Uninitialized Pointer,2020-12-01
CVE-2020-11140,21-Jan,,2021,01,2021-01-01,5175,2020,12,12/5/20,,A-157906530,,,Critical,,Closed-source component,,"Out of bound memory access during music playback with ALAC modified content due to improper validation in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-01-21T10:15:13.370,2021-01-29T14:57:47.860,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Write,2020-12-01
CVE-2020-11143,21-Jan,,2021,01,2021-01-01,5176,2020,12,12/5/20,,A-157905814,,,Critical,,Closed-source component,,"Out of bound memory access during music playback with modified content due to copying data without checking destination buffer size in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-01-21T10:15:13.433,2021-01-29T14:56:48.533,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Write,2020-12-01
CVE-2021-0303,21-Jan,,2021,01,2021-01-01,4329,2021,01,1/1/21,,A-170407229,https://android.googlesource.com/platform/packages/services/Car/+/768c8bfbe91db71e11eae2c57fb678ff2a5bf15e,EoP,High,11,,,"In dispatchGraphTerminationMessage() of packages/services/Car/computepipe/runner/graph/StreamSetObserver.cpp, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-11; Android ID: A-170407229.",Android-11,2021-01-11T22:15:12.987,2021-01-13T15:23:00.173,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2021-01-01
CVE-2021-0303,21-Jan,,2021,01,2021-01-01,4329,2021,01,1/1/21,,A-170407229,https://android.googlesource.com/platform/packages/services/Car/+/768c8bfbe91db71e11eae2c57fb678ff2a5bf15e,EoP,High,11,,,"In dispatchGraphTerminationMessage() of packages/services/Car/computepipe/runner/graph/StreamSetObserver.cpp, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-11; Android ID: A-170407229.",Android-11,2021-01-11T22:15:12.987,2021-01-13T15:23:00.173,CWE-416,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Use After Free,2021-01-01
CVE-2021-0303,21-Jan,,2021,01,2021-01-01,4329,2021,01,1/1/21,,A-170407229,https://android.googlesource.com/platform/packages/services/Car/+/768c8bfbe91db71e11eae2c57fb678ff2a5bf15e,EoP,High,11,,,"In dispatchGraphTerminationMessage() of packages/services/Car/computepipe/runner/graph/StreamSetObserver.cpp, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-11; Android ID: A-170407229.",Android-11,2021-01-11T22:15:12.987,2021-01-13T15:23:00.173,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2021-01-01
CVE-2021-0303,21-Jan,,2021,01,2021-01-01,4329,2021,01,1/1/21,,A-170407229,https://android.googlesource.com/platform/packages/services/Car/+/768c8bfbe91db71e11eae2c57fb678ff2a5bf15e,EoP,High,11,,,"In dispatchGraphTerminationMessage() of packages/services/Car/computepipe/runner/graph/StreamSetObserver.cpp, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-11; Android ID: A-170407229.",Android-11,2021-01-11T22:15:12.987,2021-01-13T15:23:00.173,CWE-416,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Use After Free,2021-01-01
CVE-2021-0306,21-Jan,,2021,01,2021-01-01,4330,2021,01,1/1/21,,A-154505240,"https://android.googlesource.com/platform/frameworks/base/+/03da463b2a94c36e3b46f0a110ec43710b82d404,https://android.googlesource.com/platform/frameworks/base/+/c4ce178c261e6a2dc1aa4c1e1d570f0efd980e47",EoP,High,"8.0, 8.1, 9, 10, 11",,,"In addAllPermissions of PermissionManagerService.java, there is a possible permissions bypass when upgrading major Android versions which allows an app to gain the android.permission.ACTIVITY_RECOGNITION permission without user confirmation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-11, Android-8.0, Android-8.1, Android-9, Android-10; Android ID: A-154505240.","Android-11, Android-8, Android-8, Android-9, Android-10",2021-01-11T22:15:13.080,2021-01-13T15:16:12.097,CWE-269,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Privilege Management,2021-01-01
CVE-2021-0307,21-Jan,,2021,01,2021-01-01,4331,2021,01,1/1/21,,A-155648771,"https://android.googlesource.com/platform/cts/+/a8a90255d43845e307b6d133c710b802dbece622,https://android.googlesource.com/platform/frameworks/base/+/a9f825922e1870575aeab11a2035903c217233c9",EoP,High,"10, 11",,,"In updatePermissionSourcePackage of PermissionManagerService.java, there is a possible automatic runtime permission grant due to a confused deputy. This could lead to local escalation of privilege allowing a malicious app to silently gain access to a dangerous permission with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-10, Android-11; Android ID: A-155648771.","Android-10, Android-11",2021-01-11T22:15:13.127,2021-01-13T15:24:43.683,NVD-CWE-Other,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2021-01-01
CVE-2021-0310,21-Jan,,2021,01,2021-01-01,4332,2021,01,1/1/21,,A-170212632,https://android.googlesource.com/platform/frameworks/native/+/dc6cb05ebe2cefdce215d797a8e418ba26c8c86c,EoP,High,11,,,"In LazyServiceRegistrar of LazyServiceRegistrar.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-11; Android ID: A-170212632.",Android-11,2021-01-11T22:15:13.267,2021-01-13T15:31:20.270,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2021-01-01
CVE-2021-0315,21-Jan,,2021,01,2021-01-01,4333,2021,01,1/1/21,,A-169763814,https://android.googlesource.com/platform/frameworks/base/+/828fe0b915f30e22fec03dc1ed2e66220ceebd3e,EoP,High,"8.0, 8.1, 9, 10, 11",,,"In onCreate of GrantCredentialsPermissionActivity.java, there is a possible way to convince the user to grant an app access to an account due to a tapjacking/overlay attack. This could lead to local escalation of privilege with User execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-169763814.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.457,2021-01-13T16:44:42.973,CWE-1021,cvssMetricV31,LOCAL,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH,7.3,HIGH,Improper Restriction of Rendered UI Layers or Frames,2021-01-01
CVE-2021-0317,21-Jan,,2021,01,2021-01-01,4334,2021,01,1/1/21,,A-168319670,https://android.googlesource.com/platform/frameworks/base/+/c4ce178c261e6a2dc1aa4c1e1d570f0efd980e47,EoP,High,"8.0, 8.1, 9, 10, 11",,,"In createOrUpdate of Permission.java and related code, there is possible permission escalation due to a logic error. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-10, Android-11, Android-8.0, Android-8.1, Android-9; Android ID: A-168319670.","Android-10, Android-11, Android-8, Android-8, Android-9",2021-01-11T22:15:13.550,2022-07-12T17:42:04.277,CWE-863,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Incorrect Authorization,2021-01-01
CVE-2021-0318,21-Jan,,2021,01,2021-01-01,4335,2021,01,1/1/21,,A-168211968,https://android.googlesource.com/platform/frameworks/native/+/adb416ac460cb28ca03e7898bdd154b1d0f8c16b,EoP,High,"8.1, 9, 10, 11",,,"In appendEventsToCacheLocked of SensorEventConnection.cpp, there is a possible out of bounds write due to a use-after-free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-9, Android-8.1, Android-10, Android-11; Android ID: A-168211968.","Android-9, Android-8, Android-10, Android-11",2021-01-11T22:15:13.597,2021-01-13T15:34:58.687,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2021-01-01
CVE-2021-0318,21-Jan,,2021,01,2021-01-01,4335,2021,01,1/1/21,,A-168211968,https://android.googlesource.com/platform/frameworks/native/+/adb416ac460cb28ca03e7898bdd154b1d0f8c16b,EoP,High,"8.1, 9, 10, 11",,,"In appendEventsToCacheLocked of SensorEventConnection.cpp, there is a possible out of bounds write due to a use-after-free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-9, Android-8.1, Android-10, Android-11; Android ID: A-168211968.","Android-9, Android-8, Android-10, Android-11",2021-01-11T22:15:13.597,2021-01-13T15:34:58.687,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2021-01-01
CVE-2021-0318,21-Jan,,2021,01,2021-01-01,4335,2021,01,1/1/21,,A-168211968,https://android.googlesource.com/platform/frameworks/native/+/adb416ac460cb28ca03e7898bdd154b1d0f8c16b,EoP,High,"8.1, 9, 10, 11",,,"In appendEventsToCacheLocked of SensorEventConnection.cpp, there is a possible out of bounds write due to a use-after-free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-9, Android-8.1, Android-10, Android-11; Android ID: A-168211968.","Android-9, Android-8, Android-10, Android-11",2021-01-11T22:15:13.597,2021-01-13T15:34:58.687,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2021-01-01
CVE-2021-0318,21-Jan,,2021,01,2021-01-01,4335,2021,01,1/1/21,,A-168211968,https://android.googlesource.com/platform/frameworks/native/+/adb416ac460cb28ca03e7898bdd154b1d0f8c16b,EoP,High,"8.1, 9, 10, 11",,,"In appendEventsToCacheLocked of SensorEventConnection.cpp, there is a possible out of bounds write due to a use-after-free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-9, Android-8.1, Android-10, Android-11; Android ID: A-168211968.","Android-9, Android-8, Android-10, Android-11",2021-01-11T22:15:13.597,2021-01-13T15:34:58.687,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2021-01-01
CVE-2021-0319,21-Jan,,2021,01,2021-01-01,4336,2021,01,1/1/21,,A-167244818,https://android.googlesource.com/platform/frameworks/base/+/0c17049d39b5a8867f030f6f36433564140e124a,EoP,High,"8.0, 8.1, 9, 10, 11",,,"In checkCallerIsSystemOr of CompanionDeviceManagerService.java, there is a possible way to get a nearby Bluetooth device's MAC address without appropriate permissions due to a permissions bypass. This could lead to local escalation of privilege that grants access to nearby MAC addresses, with User execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.0, Android-8.1, Android-9, Android-10, Android-11; Android ID: A-167244818.","Android-8, Android-8, Android-9, Android-10, Android-11",2021-01-11T22:15:13.643,2021-01-13T16:45:29.943,CWE-863,cvssMetricV31,LOCAL,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH,7.3,HIGH,Incorrect Authorization,2021-01-01
CVE-2021-0309,21-Jan,,2021,01,2021-01-01,4338,2021,01,1/1/21,,A-158480899,https://android.googlesource.com/platform/frameworks/base/+/0b610a27ba60047842b9416dd0537c68f0dd22b2,ID,High,"8.0, 8.1, 9, 10, 11",,,"In onCreate of grantCredentialsPermissionActivity, there is a confused deputy. This could lead to local information disclosure and account access with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-158480899.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.220,2021-01-13T15:27:07.053,NVD-CWE-Other,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2021-01-01
CVE-2021-0321,21-Jan,,2021,01,2021-01-01,4339,2021,01,1/1/21,,A-166667403,https://android.googlesource.com/platform/frameworks/base/+/b57d1409c52478d37f006145949be8b4591b9898,ID,High,11,,,"In enforceDumpPermissionForPackage of ActivityManagerService.java, there is a possible way to determine if a package is installed due to side channel information disclosure. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-11; Android ID: A-166667403.",Android-11,2021-01-11T22:15:13.737,2022-06-28T14:11:45.273,CWE-203,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Observable Discrepancy,2021-01-01
CVE-2021-0322,21-Jan,,2021,01,2021-01-01,4340,2021,01,1/1/21,,A-159145361,"https://android.googlesource.com/platform/frameworks/base/+/a185996c829a159bb27446697329b01464ab3c03,https://android.googlesource.com/platform/frameworks/base/+/e237a83f95767f669b83508bb1f594091cbd6bac",ID,High,"9, 10, 11",,,"In onCreate of SlicePermissionActivity.java, there is a possible misleading string displayed due to improper input validation. This could lead to local information disclosure with User execution privileges needed. User interaction is needed for exploitation.Product: Android; Versions: Android-10, Android-11, Android-9; Android ID: A-159145361.","Android-10, Android-11, Android-9",2021-01-11T22:15:13.783,2021-01-13T16:49:25.063,CWE-20,cvssMetricV31,LOCAL,LOW,LOW,REQUIRED,HIGH,NONE,NONE,5.0,MEDIUM,Improper Input Validation,2021-01-01
