CVE,SMR,no_sam,vul_true,SAMSUNG,cwe,cwe_info,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,Month,Year,Date_samsung
CVE-2021-25400,SMR-MAY 2021,False,,,CWE-926,Improper Export of Android Application Components,Intent redirection vulnerability in Samsung Internet prior to version 14.0.1.20 allows attacker to execute privileged action.,14.0.1.20,2021-06-11T15:15:09.467,2022-07-30T12:58:38.243,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,05,2021,2021-05-01
CVE-2021-25404,SMR-MAY 2021,False,,,CWE-922,The product stores sensitive information without properly limiting read or write access by unauthorized actors. ,Information Exposure vulnerability in SmartThings prior to version 1.7.64.21 allows attacker to access user information via log.,1.7.64.21,2021-06-11T15:15:09.717,2021-06-21T16:23:43.070,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,05,2021,2021-05-01
CVE-2021-25404,SMR-MAY 2021,False,,,CWE-922,The product stores sensitive information without properly limiting read or write access by unauthorized actors. ,Information Exposure vulnerability in SmartThings prior to version 1.7.64.21 allows attacker to access user information via log.,1.7.64.21,2021-06-11T15:15:09.717,2021-06-21T16:23:43.070,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,05,2021,2021-05-01
CVE-2021-25398,SMR-MAY 2021,False,,,NVD-CWE-noinfo,,Intent redirection vulnerability in Bixby Voice prior to version 3.1.12 allows attacker to access contacts.,3.1.12,2021-06-11T15:15:09.337,2021-06-16T19:11:06.897,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,05,2021,2021-05-01
CVE-2021-25398,SMR-MAY 2021,False,,,CWE-561,Dead Code,Intent redirection vulnerability in Bixby Voice prior to version 3.1.12 allows attacker to access contacts.,3.1.12,2021-06-11T15:15:09.337,2021-06-16T19:11:06.897,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,05,2021,2021-05-01
CVE-2021-25399,SMR-MAY 2021,False,,,NVD-CWE-noinfo,,Improper configuration in Smart Manager prior to version 11.0.05.0 allows attacker to access the file with system privilege.,11.0.05.0,2021-06-11T15:15:09.403,2022-10-25T18:35:45.893,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,NONE,7.1,HIGH,05,2021,2021-05-01
CVE-2021-25399,SMR-MAY 2021,False,,,CWE-285,Improper Authorization,Improper configuration in Smart Manager prior to version 11.0.05.0 allows attacker to access the file with system privilege.,11.0.05.0,2021-06-11T15:15:09.403,2022-10-25T18:35:45.893,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,NONE,7.1,HIGH,05,2021,2021-05-01
CVE-2021-25406,SMR-MAY 2021,False,,,CWE-863,Incorrect Authorization,Information exposure vulnerability in Gear S Plugin prior to version 2.2.05.20122441 allows unstrusted applications to access connected BT device information.,2.2.05.20122441,2021-06-11T15:15:09.840,2021-06-17T15:11:10.753,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,6.5,MEDIUM,05,2021,2021-05-01
CVE-2021-25406,SMR-MAY 2021,False,,,CWE-922,The product stores sensitive information without properly limiting read or write access by unauthorized actors. ,Information exposure vulnerability in Gear S Plugin prior to version 2.2.05.20122441 allows unstrusted applications to access connected BT device information.,2.2.05.20122441,2021-06-11T15:15:09.840,2021-06-17T15:11:10.753,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,6.5,MEDIUM,05,2021,2021-05-01
CVE-2021-25405,SMR-MAY 2021,False,,,NVD-CWE-Other,,An improper access control vulnerability in ScreenOffActivity in Samsung Notes prior to version 4.2.04.27 allows untrusted applications to access local files.,4.2.04.27,2021-06-11T15:15:09.780,2022-07-14T15:37:32.487,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,05,2021,2021-05-01
CVE-2021-25405,SMR-MAY 2021,False,,,CWE-284,Improper Access Control,An improper access control vulnerability in ScreenOffActivity in Samsung Notes prior to version 4.2.04.27 allows untrusted applications to access local files.,4.2.04.27,2021-06-11T15:15:09.780,2022-07-14T15:37:32.487,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,05,2021,2021-05-01
CVE-2021-25403,SMR-MAY 2021,False,,,NVD-CWE-Other,,"Intent redirection vulnerability in Samsung Account prior to version 10.8.0.4 in Android P(9.0) and below, and 12.2.0.9 in Android Q(10.0) and above allows attacker to access contacts and file provider using SettingWebView component.","10.8.0.4, 9.0, 12.2.0.9, 10.0",2021-06-11T15:15:09.653,2022-07-30T12:58:06.853,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,05,2021,2021-05-01
CVE-2021-25403,SMR-MAY 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,"Intent redirection vulnerability in Samsung Account prior to version 10.8.0.4 in Android P(9.0) and below, and 12.2.0.9 in Android Q(10.0) and above allows attacker to access contacts and file provider using SettingWebView component.","10.8.0.4, 9.0, 12.2.0.9, 10.0",2021-06-11T15:15:09.653,2022-07-30T12:58:06.853,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,05,2021,2021-05-01
CVE-2021-25422,SMR-JUN 2021,False,,,CWE-532,Insertion of Sensitive Information into Log File,Improper log management vulnerability in Watch Active PlugIn prior to version 2.2.07.21033151 allows attacker with log permissions to leak Wi-Fi password connected to the user smartphone within log.,2.2.07.21033151,2021-06-11T15:15:10.833,2021-06-17T15:03:45.427,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25422,SMR-JUN 2021,False,,,CWE-779,Logging of Excessive Data,Improper log management vulnerability in Watch Active PlugIn prior to version 2.2.07.21033151 allows attacker with log permissions to leak Wi-Fi password connected to the user smartphone within log.,2.2.07.21033151,2021-06-11T15:15:10.833,2021-06-17T15:03:45.427,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25424,SMR-JUN 2021,False,,,CWE-287,Improper Authentication,Improper authentication vulnerability in Tizen bluetooth-frwk prior to Firmware update JUN-2021 Release allows bluetooth attacker to take over the user's bluetooth device without user awareness.,,2021-06-11T15:15:10.963,2021-06-17T14:40:45.187,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,8.8,HIGH,06,2021,2021-06-01
CVE-2021-25424,SMR-JUN 2021,False,,,CWE-287,Improper Authentication,Improper authentication vulnerability in Tizen bluetooth-frwk prior to Firmware update JUN-2021 Release allows bluetooth attacker to take over the user's bluetooth device without user awareness.,,2021-06-11T15:15:10.963,2021-06-17T14:40:45.187,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,8.8,HIGH,06,2021,2021-06-01
CVE-2021-25423,SMR-JUN 2021,False,,,CWE-532,Insertion of Sensitive Information into Log File,Improper log management vulnerability in Watch Active2 PlugIn prior to 2.2.08.21033151 version allows attacker with log permissions to leak Wi-Fi password connected to the user smartphone via log.,2.2.08.21033151,2021-06-11T15:15:10.900,2021-06-17T14:44:11.030,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25423,SMR-JUN 2021,False,,,CWE-779,Logging of Excessive Data,Improper log management vulnerability in Watch Active2 PlugIn prior to 2.2.08.21033151 version allows attacker with log permissions to leak Wi-Fi password connected to the user smartphone via log.,2.2.08.21033151,2021-06-11T15:15:10.900,2021-06-17T14:44:11.030,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25420,SMR-JUN 2021,False,,,CWE-532,Insertion of Sensitive Information into Log File,Improper log management vulnerability in Galaxy Watch PlugIn prior to version 2.2.05.21033151 allows attacker with log permissions to leak Wi-Fi password connected to the user smartphone within log.,2.2.05.21033151,2021-06-11T15:15:10.717,2021-06-17T15:06:10.487,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25420,SMR-JUN 2021,False,,,CWE-779,Logging of Excessive Data,Improper log management vulnerability in Galaxy Watch PlugIn prior to version 2.2.05.21033151 allows attacker with log permissions to leak Wi-Fi password connected to the user smartphone within log.,2.2.05.21033151,2021-06-11T15:15:10.717,2021-06-17T15:06:10.487,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25419,SMR-JUN 2021,False,,,NVD-CWE-noinfo,,Non-compliance of recommended secure coding scheme in Samsung Internet prior to version 14.0.1.62 allows attackers to display fake URL in address bar via phising URL link.,14.0.1.62,2021-06-11T15:15:10.653,2021-06-21T18:10:10.853,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,NONE,HIGH,NONE,6.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25419,SMR-JUN 2021,False,,,CWE-703,Improper Check or Handling of Exceptional Conditions,Non-compliance of recommended secure coding scheme in Samsung Internet prior to version 14.0.1.62 allows attackers to display fake URL in address bar via phising URL link.,14.0.1.62,2021-06-11T15:15:10.653,2021-06-21T18:10:10.853,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,NONE,HIGH,NONE,6.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25418,SMR-JUN 2021,False,,,CWE-863,Incorrect Authorization,Improper component protection vulnerability in Samsung Internet prior to version 14.0.1.62 allows untrusted applications to execute arbitrary activity in specific condition.,14.0.1.62,2021-06-11T15:15:10.593,2021-06-16T20:18:42.923,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,06,2021,2021-06-01
CVE-2021-25418,SMR-JUN 2021,False,,,CWE-269,Improper Privilege Management,Improper component protection vulnerability in Samsung Internet prior to version 14.0.1.62 allows untrusted applications to execute arbitrary activity in specific condition.,14.0.1.62,2021-06-11T15:15:10.593,2021-06-16T20:18:42.923,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,06,2021,2021-06-01
CVE-2021-25421,SMR-JUN 2021,False,,,CWE-532,Insertion of Sensitive Information into Log File,Improper log management vulnerability in Galaxy Watch3 PlugIn prior to version 2.2.09.21033151 allows attacker with log permissions to leak Wi-Fi password connected to the user smartphone within log.,2.2.09.21033151,2021-06-11T15:15:10.777,2021-06-17T15:05:20.130,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25421,SMR-JUN 2021,False,,,CWE-779,Logging of Excessive Data,Improper log management vulnerability in Galaxy Watch3 PlugIn prior to version 2.2.09.21033151 allows attacker with log permissions to leak Wi-Fi password connected to the user smartphone within log.,2.2.09.21033151,2021-06-11T15:15:10.777,2021-06-17T15:05:20.130,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,06,2021,2021-06-01
CVE-2021-25425,SMR-JUN 2021,False,,,CWE-754,Improper Check for Unusual or Exceptional Conditions,Improper check vulnerability in Samsung Health prior to version 6.17 allows attacker to read internal cache data via exported component.,6.17,2021-06-11T15:15:11.023,2021-06-16T20:26:43.310,cvssMetricV31,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,5.3,MEDIUM,06,2021,2021-06-01
CVE-2021-25425,SMR-JUN 2021,False,,,CWE-703,Improper Check or Handling of Exceptional Conditions,Improper check vulnerability in Samsung Health prior to version 6.17 allows attacker to read internal cache data via exported component.,6.17,2021-06-11T15:15:11.023,2021-06-16T20:26:43.310,cvssMetricV31,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,5.3,MEDIUM,06,2021,2021-06-01
CVE-2021-25432,SMR-JUL 2021,False,,,CWE-668,Exposure of Resource to Wrong Sphere,"Information exposure vulnerability in Samsung Members prior to versions 2.4.85.11 in Android O(8.1) and below, and 3.9.10.11 in Android P(9.0) and above allows untrusted applications to access chat data.","2.4.85.11, 8.1, 3.9.10.11, 9.0",2021-07-08T14:15:08.520,2021-07-12T13:21:18.733,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,07,2021,2021-07-01
CVE-2021-25432,SMR-JUL 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,"Information exposure vulnerability in Samsung Members prior to versions 2.4.85.11 in Android O(8.1) and below, and 3.9.10.11 in Android P(9.0) and above allows untrusted applications to access chat data.","2.4.85.11, 8.1, 3.9.10.11, 9.0",2021-07-08T14:15:08.520,2021-07-12T13:21:18.733,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,07,2021,2021-07-01
CVE-2021-25435,SMR-JUL 2021,False,,,CWE-20,Improper Input Validation,Improper input validation vulnerability in Tizen bootloader prior to Firmware update JUL-2021 Release allows arbitrary code execution using recovery partition in wireless firmware download mode.,,2021-07-08T14:15:08.720,2021-07-14T17:05:03.207,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,07,2021,2021-07-01
CVE-2021-25435,SMR-JUL 2021,False,,,CWE-20,Improper Input Validation,Improper input validation vulnerability in Tizen bootloader prior to Firmware update JUL-2021 Release allows arbitrary code execution using recovery partition in wireless firmware download mode.,,2021-07-08T14:15:08.720,2021-07-14T17:05:03.207,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,07,2021,2021-07-01
CVE-2021-25436,SMR-JUL 2021,False,,,CWE-20,Improper Input Validation,Improper input validation vulnerability in Tizen FOTA service prior to Firmware update JUL-2021 Release allows arbitrary code execution via Samsung Accessory Protocol.,,2021-07-08T14:15:08.787,2021-07-14T17:02:05.730,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,07,2021,2021-07-01
CVE-2021-25436,SMR-JUL 2021,False,,,CWE-20,Improper Input Validation,Improper input validation vulnerability in Tizen FOTA service prior to Firmware update JUL-2021 Release allows arbitrary code execution via Samsung Accessory Protocol.,,2021-07-08T14:15:08.787,2021-07-14T17:02:05.730,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,07,2021,2021-07-01
CVE-2021-25439,SMR-JUL 2021,False,,,NVD-CWE-Other,,"Improper access control vulnerability in Samsung Members prior to versions 2.4.85.11 in Android O(8.1) and below, and 3.9.10.11 in Android P(9.0) and above allows untrusted applications to cause arbitrary webpage loading in webview.","2.4.85.11, 8.1, 3.9.10.11, 9.0",2021-07-08T14:15:08.987,2022-07-25T11:11:57.590,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,07,2021,2021-07-01
CVE-2021-25439,SMR-JUL 2021,False,,,CWE-284,Improper Access Control,"Improper access control vulnerability in Samsung Members prior to versions 2.4.85.11 in Android O(8.1) and below, and 3.9.10.11 in Android P(9.0) and above allows untrusted applications to cause arbitrary webpage loading in webview.","2.4.85.11, 8.1, 3.9.10.11, 9.0",2021-07-08T14:15:08.987,2022-07-25T11:11:57.590,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,07,2021,2021-07-01
CVE-2021-25434,SMR-JUL 2021,False,,,CWE-20,Improper Input Validation,Improper input validation vulnerability in Tizen bootloader prior to Firmware update JUL-2021 Release allows arbitrary code execution using param partition in wireless firmware download mode.,,2021-07-08T14:15:08.657,2021-07-14T17:26:18.483,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,07,2021,2021-07-01
CVE-2021-25434,SMR-JUL 2021,False,,,CWE-20,Improper Input Validation,Improper input validation vulnerability in Tizen bootloader prior to Firmware update JUL-2021 Release allows arbitrary code execution using param partition in wireless firmware download mode.,,2021-07-08T14:15:08.657,2021-07-14T17:26:18.483,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,07,2021,2021-07-01
CVE-2021-25441,SMR-JUL 2021,False,,,CWE-20,Improper Input Validation,Improper input validation vulnerability in AR Emoji Editor prior to version 4.4.03.5 in Android Q(10.0) and above allows untrusted applications to access arbitrary files with an escalated privilege.,"4.4.03.5, 10.0",2021-07-08T14:15:09.110,2021-07-12T13:22:58.087,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,07,2021,2021-07-01
CVE-2021-25441,SMR-JUL 2021,False,,,CWE-20,Improper Input Validation,Improper input validation vulnerability in AR Emoji Editor prior to version 4.4.03.5 in Android Q(10.0) and above allows untrusted applications to access arbitrary files with an escalated privilege.,"4.4.03.5, 10.0",2021-07-08T14:15:09.110,2021-07-12T13:22:58.087,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,07,2021,2021-07-01
CVE-2021-25442,SMR-JUL 2021,False,,,CWE-287,Improper Authentication,Improper MDM policy management vulnerability in KME module prior to KCS version 1.39 allows MDM users to bypass Knox Manage authentication.,1.39,2021-07-08T14:15:09.180,2021-07-12T13:14:32.047,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,HIGH,NONE,7.5,HIGH,07,2021,2021-07-01
CVE-2021-25442,SMR-JUL 2021,False,,,CWE-269,Improper Privilege Management,Improper MDM policy management vulnerability in KME module prior to KCS version 1.39 allows MDM users to bypass Knox Manage authentication.,1.39,2021-07-08T14:15:09.180,2021-07-12T13:14:32.047,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,HIGH,NONE,7.5,HIGH,07,2021,2021-07-01
CVE-2021-25433,SMR-JUL 2021,False,,,NVD-CWE-Other,,Improper authorization vulnerability in Tizen factory reset policy prior to Firmware update JUL-2021 Release allows untrusted applications to perform factory reset using dbus signal.,,2021-07-08T14:15:08.587,2022-07-25T11:10:46.530,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,07,2021,2021-07-01
CVE-2021-25433,SMR-JUL 2021,False,,,CWE-285,Improper Authorization,Improper authorization vulnerability in Tizen factory reset policy prior to Firmware update JUL-2021 Release allows untrusted applications to perform factory reset using dbus signal.,,2021-07-08T14:15:08.587,2022-07-25T11:10:46.530,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,07,2021,2021-07-01
CVE-2021-25431,SMR-JUL 2021,False,,,NVD-CWE-Other,,"Improper access control vulnerability in Cameralyzer prior to versions 3.2.1041 in 3.2.x, 3.3.1040 in 3.3.x, and 3.4.4210 in 3.4.x allows untrusted applications to access some functions of Cameralyzer.","3.2.1041, 3.2, 3.3.1040, 3.3, 3.4.4210, 3.4",2021-07-08T14:15:08.457,2022-07-14T16:03:37.717,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE,5.5,MEDIUM,07,2021,2021-07-01
CVE-2021-25431,SMR-JUL 2021,False,,,CWE-284,Improper Access Control,"Improper access control vulnerability in Cameralyzer prior to versions 3.2.1041 in 3.2.x, 3.3.1040 in 3.3.x, and 3.4.4210 in 3.4.x allows untrusted applications to access some functions of Cameralyzer.","3.2.1041, 3.2, 3.3.1040, 3.3, 3.4.4210, 3.4",2021-07-08T14:15:08.457,2022-07-14T16:03:37.717,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE,5.5,MEDIUM,07,2021,2021-07-01
CVE-2021-25437,SMR-JUL 2021,False,,,NVD-CWE-Other,,Improper access control vulnerability in Tizen FOTA service prior to Firmware update JUL-2021 Release allows attackers to arbitrary code execution by replacing FOTA update file.,,2021-07-08T14:15:08.857,2022-07-14T16:21:33.507,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,07,2021,2021-07-01
CVE-2021-25437,SMR-JUL 2021,False,,,CWE-20,Improper Input Validation,Improper access control vulnerability in Tizen FOTA service prior to Firmware update JUL-2021 Release allows attackers to arbitrary code execution by replacing FOTA update file.,,2021-07-08T14:15:08.857,2022-07-14T16:21:33.507,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,07,2021,2021-07-01
CVE-2021-25438,SMR-JUL 2021,False,,,NVD-CWE-Other,,"Improper access control vulnerability in Samsung Members prior to versions 2.4.85.11 in Android O(8.1) and below, and 3.9.10.11 in Android P(9.0) and above allows untrusted applications to cause local file inclusion in webview.","2.4.85.11, 8.1, 3.9.10.11, 9.0",2021-07-08T14:15:08.923,2022-07-25T11:11:36.133,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,07,2021,2021-07-01
